Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
OBHR,3330,006,10,8,12,7,5,2,1,3,,2,2,1,2,,,,1,0,"Albrecht, Dale J","Jiang, Rui",,,,
OBHR,3330,501,12,8,13,5,4,2,3,3,2,2,,1,2,,,,1,2,"Albrecht, Dale J","Jiang, Rui",,,,
OBHR,4300,001,26,20,,2,,,,,,,,,,,,,,0,"Edgington, Kyle D",,,,,
OBHR,4310,001,10,15,12,,9,,,3,,,2,,3,,,,,0,"McNulty, Diane S","Viveka Moorthy, Saranya",,,,
OBHR,4331,501,,2,11,4,,1,,,,,,,1,,,,,1,"McGraw-Baker, Lori A",,,,,
OBHR,4333,001,2,9,2,1,2,2,,,,,,,2,,,,,0,"Ritchey, David B",,,,,
OBHR,4334,001,7,4,9,4,12,5,2,3,,,1,,,,,,,1,"Weekley, Jeff A","Lee, Minjung",,,,
OBHR,4335,501,4,11,11,7,1,1,2,2,1,,,,1,,,,,1,"Meda, Edward","Lu, Renjie",,,,
OBHR,4337,001,1,6,7,5,2,,,1,,,,,,,,,,1,"Weekley, Jeff A","Lee, Minjung",,,,
OBHR,4352,001,1,4,3,3,7,2,,5,1,1,1,,,,,,,1,"Ritchey, Kemberly A",,,,,
OBHR,4354,001,2,6,10,3,,,2,,1,,,,,,,,,2,"Meda, Edward","Lu, Renjie",,,,
OPRE,3310,002,,15,,,18,,,6,,,1,,1,,,,,3,"Parks, David","Wei, Jiarui",,,,
OPRE,3310,003,,8,,2,17,,7,19,,,5,,,,,,,2,"Subramoniam, Ramesh","Patel, Afroz I",,,,
OPRE,3310,004,,18,,,22,,,16,,,2,,1,,,,,5,"Parks, David","Wei, Jiarui",,,,
OPRE,3310,005,3,10,12,13,9,6,4,4,1,,,,1,,,,,0,"Rios Uribe, Ignacio A","Ghosh, Pramit",,,,
OPRE,3310,006,5,19,,9,15,8,2,1,1,,,,,,,,,0,"Qi, Anyan","Rasulov, Toghrul",,,,
OPRE,3310,007,,3,,3,18,,8,11,,,12,,4,,,,,5,"Subramoniam, Ramesh","Patel, Afroz I",,,,
OPRE,3310,008,7,19,,11,10,,7,4,,,4,,,,,,,2,"Mozik, Vince C",,,,,
OPRE,3310,009,,19,,3,29,,3,9,,,,,,,,,1,0,"Hogan, James W",,,,,
OPRE,3310,0W1,1,12,,1,26,,,17,,,6,,1,,,,,1,"Deluke, Eugene",,,,,
OPRE,3310,0W2,,11,,8,27,,5,7,,,3,,,,,,1,2,"Subramoniam, Ramesh","Patel, Afroz I",,,,
OPRE,3310,502,,17,,4,27,,1,15,,,,,,,,,,1,"Hogan, James W",,,,,
OPRE,3320,001,3,1,6,3,,7,4,2,1,,3,,2,,,,,3,"Fatehi, Soraya","Wang, Zihan",,,,
OPRE,3330,002,14,11,5,3,3,2,1,1,,,,,4,,,,,1,"Kennedyd, Sarmann I","Kemparaju, Pavan Kumar",,,,
OPRE,3330,0W1,11,14,10,12,5,4,3,3,,,,,,,,,,2,"Alborz, Shawn",,,,,
OPRE,3330,0W2,7,15,10,13,2,5,2,3,1,1,1,,,,,,,3,"Alborz, Shawn",,,,,
OPRE,3333,001,6,26,19,6,2,9,,1,1,1,1,,,,,,,1,"Oguzman, Neslihan",,,,,
OPRE,3333,002,8,20,11,4,14,3,4,3,,1,1,,3,,,,,1,"Oguzman, Neslihan",,,,,
OPRE,3333,003,7,3,9,7,7,6,1,7,1,1,1,6,1,,,,,2,"Sajjadi, Reza",,,,,
OPRE,3333,004,3,5,3,6,12,5,8,7,6,1,5,3,1,,,,,3,"Woldu, Malgorzata",,,,,
OPRE,3333,0W1,10,9,6,12,11,5,4,4,3,2,1,1,2,,,,,0,"Brussolo, Monica E","Damania, Krish","Nelliyadukam, Girish K",,,
OPRE,3333,501,4,8,3,4,11,10,9,1,5,1,1,4,1,,,,,4,"Sajjadi, Reza",,,,,
OPRE,3340,002,4,12,3,3,4,5,1,6,4,2,,,2,,,,,9,"Enayaty Ahangar, Negin","Mehta, Manvi N",,,,
OPRE,3360,001,10,12,8,9,12,10,10,1,,,2,,2,,,,,3,"Takasi, Venkanna Dora Goutham",,,,,
OPRE,3360,002,30,9,5,7,3,3,5,8,1,1,,,1,,,,,1,"Whalen, Tristan G","Wang, Zihan",,,,
OPRE,3360,003,22,6,9,7,9,4,8,5,1,1,1,2,3,,,,,1,"Whalen, Tristan G","Wang, Zihan",,,,
OPRE,3360,004,28,10,11,7,3,3,1,3,1,,2,1,2,,,,,3,"Kennedyd, Sarmann I","Kemparaju, Pavan Kumar",,,,
OPRE,3360,005,11,6,8,9,4,8,6,4,5,3,5,2,6,,,,,2,"Ramezani, Rasoul","Mehta, Madhur",,,,
OPRE,3360,006,11,20,16,14,7,4,1,1,,2,1,,1,,,,,1,"Qu, Zihao",,,,,
OPRE,3360,007,20,12,10,4,4,4,6,4,2,1,2,,4,,,,,1,"Kennedyd, Sarmann I","Kemparaju, Pavan Kumar",,,,
OPRE,3360,0W1,8,12,7,10,8,4,6,5,1,1,2,,5,,,,,0,"Brussolo, Monica E","Nelliyadukam, Girish K",,,,
OPRE,3360,501,8,18,7,16,19,9,1,2,2,,,,,,,,,1,"Qi, Anyan","Rasulov, Toghrul",,,,
OPRE,4310,001,,9,2,4,3,4,4,3,2,,1,,,,,,,0,"Ramanathan, Kannan","Rajaram, Harshitha",,,,
OPRE,4320,001,,1,2,7,9,4,5,3,,1,,,1,,,,,1,"Subramoniam, Ramesh","Raveena, FNU",,,,
OPRE,4330,501,2,4,5,4,3,3,,2,,,1,,3,,,,,0,"Frazelle, Andrew E","Dinker, Dipesh",,,,
OPRE,4340,0W1,4,5,3,3,6,5,1,2,,,1,,2,,,,,0,"Hu, Bin","Chen, Qiuxia",,,,
OPRE,4350,501,1,2,5,1,3,2,1,,,,,,1,,,,,2,"Wang, Shouqiang","Agrawal, Parth Vijay",,,,
OPRE,4362,001,13,8,2,2,,,1,1,2,,1,,,,,,,0,"Pandey, Naresh K",,,,,
OPRE,4395,001,,17,,,,,,,,,,,,,,,,0,"Parks, David","Wei, Jiarui",,,,
OPRE,6301,002,,27,5,8,10,3,10,5,,,,,1,,,,,0,"Ahadi, Khatereh","Pemmasani, Nagarjun N",,,,
OPRE,6301,004,,21,8,7,10,3,6,8,,,,,1,,,,,0,"Ahadi, Khatereh","Pemmasani, Nagarjun N",,,,
OPRE,6301,005,,34,5,2,7,4,10,7,,,,,,,,,,2,"Ahadi, Khatereh","Pemmasani, Nagarjun N",,,,
OPRE,6301,006,,24,3,9,6,3,8,7,,,,,4,,,,,3,"Sethi, Awanti","Yadav, Saurabh V",,,,
OPRE,6301,0W1,,16,8,5,3,6,1,7,,,,,1,,,,,5,"Leach, Sonia E","Agrawal, Parth Vijay",,,,
OPRE,6301,0W2,,18,3,11,5,5,7,2,,,,,3,,,,,10,"Sethi, Awanti","Yadav, Saurabh V",,,,
OPRE,6301,0W3,,2,6,3,3,1,3,2,,,,,4,,,,,1,"Toptal, Aysegul","Deshmukh, Nikita Prakash",,,,
OPRE,6301,AW1,,31,3,,,1,,,,,,,,,,,,1,"Kim, Dohyeong",,,,,
OPRE,6301,CH1,,15,5,4,,,,,,,,,,,,,,0,"Kim, Dohyeong",,,,,
OPRE,6301,CW1,,8,,1,1,,,1,,,,,1,,,,,0,"Kim, Dohyeong",,,,,
OPRE,6301,GW1,,8,1,,3,2,,1,,,,,,,,,,0,"Bush, Rhonda L",,,,,
OPRE,6301,MBC,,11,,4,7,,6,3,,,,,1,,,,1,0,"Wang, Shouqiang","Agrawal, Parth Vijay",,,,
OPRE,6301,MBP,,15,1,8,2,3,1,,,,,,,,,,,2,"Sethi, Awanti","Yadav, Saurabh V",,,,
OPRE,6301,X01,,11,5,2,4,,,,,,,,1,,,,,0,"Bush, Rhonda L",,,,,
OPRE,6302,001,,13,17,30,12,1,2,1,,,,,,,,,,0,"Janakiraman, Ganesh","Celik, Beyza",,,,
OPRE,6302,002,,26,9,9,5,3,5,1,,,,,4,,,,,2,"Leach, Sonia E","Zhang, Minmin",,,,
OPRE,6302,0W1,,21,12,10,8,7,5,1,,,,,,,,,,1,"Leach, Sonia E","Batra, Nirmanyu",,,,
OPRE,6302,501,,23,17,27,6,1,,,,,,,1,,,,,1,"Wang, Guihua","Zhang, Minmin",,,,
OPRE,6302,AW1,,10,7,,,,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,
OPRE,6302,GW1,,9,21,6,1,1,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,
OPRE,6303,0W1,,7,6,7,5,1,1,2,,,,,1,,,,,3,"Sethi, Awanti","Sanagi Jagadeesh, Anushree",,,,
OPRE,6332,001,,27,16,6,4,3,2,2,,,,,1,,,,2,1,"Ramanathan, Kannan","Devireddy, Sreephani",,,,
OPRE,6332,002,,17,16,14,13,3,2,1,,,,,,,,,,0,"Rios Uribe, Ignacio A","Ghosh, Pramit",,,,
OPRE,6332,003,,28,3,19,7,7,5,2,,,,,1,,,,,3,"Sethi, Awanti","Sanagi Jagadeesh, Anushree",,,,
OPRE,6332,0W1,,34,20,9,,1,,1,,,,,,,,,,0,"Ramanathan, Kannan","Devireddy, Sreephani",,,,
OPRE,6332,0W2,,23,4,13,10,8,3,1,,,,,,,,,,2,"Sethi, Awanti","Sanagi Jagadeesh, Anushree",,,,
OPRE,6332,501,,24,12,7,3,4,,1,,,,,4,,,,4,0,"Ramanathan, Kannan","Devireddy, Sreephani",,,,
OPRE,6332,503,,16,7,10,5,4,6,3,,,,,5,,,,1,0,"Ramanathan, Kannan","Devireddy, Sreephani",,,,
OPRE,6335,001,,10,4,2,2,,,,,,,,,,,,,1,"Bensoussan, Alain","Nguyen, Nam H",,,,
OPRE,6340,001,,1,3,4,2,1,1,,,,,,,,,,,0,"Stecke, Kathryn",,,,,
OPRE,6341,0W1,,39,12,11,4,,,,,,,,,,,,,0,"Honhon, Dorothee B","Pupala, Rucha",,,,
OPRE,6359,001,,9,,2,4,3,1,1,,,,,,,,,,0,"Brussolo, Monica E","Damania, Krish",,,,
OPRE,6359,002,,4,1,6,4,4,,,,,,,,,,,,0,"Enayaty Ahangar, Negin","Mehta, Manvi N",,,,
OPRE,6359,003,,12,,6,9,1,,,,,,,,,,,,0,"Sethi, Awanti","Yadav, Saurabh V",,,,
OPRE,6359,005,,13,2,5,1,1,2,,,,,,1,,,,,0,"Enayaty Ahangar, Negin","Mehta, Manvi N",,,,
OPRE,6359,006,,6,8,4,3,2,4,1,,,,,,,,,,0,"Toptal, Aysegul","Deshmukh, Nikita Prakash",,,,
OPRE,6359,007,,5,4,4,2,3,1,4,,,,,,,,,,0,"Toptal, Aysegul","Deshmukh, Nikita Prakash",,,,
OPRE,6359,008,,7,1,,2,,2,2,,,,,2,,,,,1,"Whalen, Tristan G","Nelliyadukam, Girish K",,,,
OPRE,6359,009,,7,1,3,2,1,1,1,,,,,,,,,,0,"Enayaty Ahangar, Negin","Mehta, Manvi N",,,,
OPRE,6359,010,,10,,,2,1,3,2,,,,,3,,,,,0,"Whalen, Tristan G","Shelke, Sourabh V",,,,
OPRE,6359,0W1,,9,,,3,,,,,,,,,,,,,0,"Brussolo, Monica E","Damania, Krish",,,,
OPRE,6359,0W2,,12,4,5,3,1,3,,,,,,,,,,,2,"Ahadi, Khatereh","Pemmasani, Nagarjun N",,,,
OPRE,6359,0W3,,2,2,1,2,4,4,,,,,,,,,,,0,"Toptal, Aysegul","Deshmukh, Nikita Prakash",,,,
OPRE,6359,503,,5,1,4,1,2,,2,,,,,2,,,,,0,"Ramezani, Rasoul","Pusthay, Srinikethan",,,,
OPRE,6362,0W1,,34,5,5,1,2,,,,,,,,,,,,0,"Alborz, Shawn",,,,,
OPRE,6362,0W2,,36,7,2,3,,,,,,,,,,,,,3,"Alborz, Shawn",,,,,
OPRE,6364,0W1,,4,17,22,10,2,4,1,,,,,2,,,,,0,"Ramanathan, Kannan","Rajaram, Harshitha",,,,
OPRE,6366,0W1,,20,5,9,6,5,1,3,,,,,1,,,,,0,"Leach, Sonia E","Batra, Nirmanyu",,,,
OPRE,6366,501,,10,7,2,4,3,1,3,,,,,1,,,,,0,"Leach, Sonia E","Batra, Nirmanyu",,,,
OPRE,6367,001,,12,,,,,,,,,,,,,,,,0,"Parks, David",,,,,
OPRE,6369,0W1,,17,4,4,3,1,,,,,,,,,,,,0,"Subramoniam, Ramesh","Raveena, FNU",,,,
OPRE,6369,501,,19,9,3,3,5,2,,,,,,,,,,,0,"Subramoniam, Ramesh","Raveena, FNU",,,,
OPRE,6370,001,,7,,3,3,1,,2,,,,,1,,,,,0,"Frazelle, Andrew E","Dinker, Dipesh",,,,
OPRE,6370,501,,51,7,2,5,,,,,,,,,,,,,0,"Sabri, Ehap H","Pupala, Rucha",,,,
OPRE,6371,001,,13,27,15,7,,,5,,,,,1,,,,,0,"Katok, Elena M","Dinker, Dipesh",,,,
OPRE,6371,0W1,,22,9,18,14,5,,1,,,,,,,,,,0,"Hu, Bin","Chen, Qiuxia",,,,
OPRE,6371,0W2,,2,8,12,8,2,,,,,,,3,,,,,1,"Katok, Elena M","Dinker, Dipesh",,,,
OPRE,6378,001,,35,23,10,3,,,,,,,,,,,,,0,"Widdifield, David S","Gandhe, Devesh Santosh",,,,
OPRE,6378,002,,35,11,7,7,9,,,,,,,2,,,,,0,"Widdifield, David S","Gandhe, Devesh Santosh",,,,
OPRE,6379,501,,7,9,9,8,6,1,2,,,,,1,,,,,0,"Rajamani, Divakar","Wei, Jiarui",,,,
OPRE,6382,0W1,,26,,,,,,1,,,,,1,,,,,0,"Vicario, Joe","Divin, Diane",,,,
OPRE,6390,001,,9,,,4,,,1,,,,,,,,,,0,"Thompson, Luell O","Samal, Purnima",,,,
OPRE,6393,0W1,,7,1,1,2,,,,,,,,,,,,,0,"Cavusoglu, Huseyin","Zhu, Yan",,,,
OPRE,6394,0W1,,2,3,3,,2,2,,,,,,,,,,,0,"Bochsler, Daniel C",,,,,
OPRE,6398,0W1,,5,1,3,7,3,,,,,,,,,,,,0,"Sethi, Awanti","Sanagi Jagadeesh, Anushree",,,,
OPRE,7051,001,,,,,,,,,,,,,,16,,,,0,"Sethi, Suresh",,,,,
OPRE,7353,001,,2,5,1,4,,,,,,,,,,,,,0,"Dawande, Milind","Celik, Beyza",,,,
PA,2325,001,,36,,,,,,,,,,,1,,,,,2,"Benavides, Teodoro J",,,,,
PA,2325,HN1,,15,1,,,,,,,,,,,,,,,0,"Harrington, James",,,,,
PA,3377,501,1,1,3,1,2,1,1,1,3,1,,,2,,,,,1,"Fass, Simon",,,,,
PA,3380,0W1,12,12,15,2,,,,,2,1,,,1,,,,,0,"Hoang, Thanh T",,,,,
PA,3382,001,,17,2,2,1,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,4345,001,1,4,3,4,5,1,2,1,,1,,,,,,,1,2,"Egukawhore, Oghenekome",,,,,
PA,4350,001,2,7,5,,2,,,,,,,,,,,,,0,"Russell, Allison",,,,,
PA,4355,001,,,,,8,,,4,,,3,,,,,,,0,"Cline, Ravin R",,,,,
PA,4386,0W1,22,11,5,2,4,4,,1,1,,1,,4,,,,,1,"Maxwell, Sarah P","Parijat, Nabila",,,,
PA,6311,5H1,,15,,,2,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,6313,501,,19,,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,6320,0W1,,31,,1,,,1,,,,,,,,,,,0,"Sabharwal, Meghna","Aggarwal, Jyoti",,,,
PA,6321,501,,17,,,1,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,6326,001,,12,,2,1,,,1,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,6345,0E1,,11,,,2,,,,,,,,,,,,,0,"Sabharwal, Meghna","Aggarwal, Jyoti",,,,
PA,6382,0W1,,18,1,2,1,1,,,,,,,,,,,,0,"Searing, Elizabeth",,,,,
PA,7305,501,,11,4,,3,,,,,,,,,,,,,1,"Benavides, Abraham",,,,,
PHIL,1301,001,2,164,,6,71,,6,22,,1,10,,14,,,,,1,"Amato, Lawrence A",,,,,
PHIL,1306,001,1,29,7,16,7,4,6,8,1,2,2,,6,,,,,1,"Davies, Katherine","Williams, Sunshine A",,,,
PHIL,1307,001,,26,,,9,,,4,,,,,1,,,,,0,"Bensinger, Justin F",,,,,
PHIL,2303,501,6,2,5,2,1,4,2,5,1,3,2,,9,,,,,3,"Escalante, Elizabeth R",,,,,
PHIL,2316,001,1,43,,2,19,,,9,,,6,,9,,,,,1,"Amato, Lawrence A","Neo, Joevenn",,,,
PHIL,3321,001,7,6,3,2,1,,,,,,1,,,,,,,0,"Ren, Songyao",,,,,
PHIL,3322,001,16,12,,,2,,,3,,,,,,,,,,3,"Amato, Lawrence A",,,,,
PHIL,3338,001,,2,4,2,,1,,,,,,,1,,,,,0,"Smith-Brecheisen, Davis",,,,,
PHIL,4327,001,,9,9,3,6,2,1,,,,,,,,,,,0,"Bambach, Charles",,,,,
PHIL,6390,001,,8,2,,,,,,,,,,,,,,,0,"Ren, Songyao",,,,,
PHYS,1100,001,,,,,,,,,,,,,,,43,,,1,"Zakhidov, Anvar A",,,,,
PHYS,1301,001,14,14,14,10,10,10,7,7,7,2,2,3,4,,,,,7,"Penev, Kaloyan","Mahmud, Mohammad M","Lee, Mark",,,
PHYS,1301,501,48,26,12,5,7,12,3,2,1,1,,,2,,,,,12,"Du, Shengwang","Li, Christopher H",,,,
PHYS,1302,001,,79,,,35,,,10,,,7,,8,,,,,3,"Fung, Albert",,,,,
PHYS,1302,002,7,27,13,11,15,7,2,7,1,2,2,2,2,,,,,1,"Sun, Kuei","Mahmud, Mohammad M",,,,
PHYS,2125,101,1,13,6,1,4,2,,1,1,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Gogoi, Antareep",,,
PHYS,2125,102,2,22,2,,1,1,1,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Gibbons, Stasio M",,,
PHYS,2125,103,4,22,,2,1,,,,1,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Lin, Manshuo",,,
PHYS,2125,104,3,19,2,2,1,,1,,,,,,,,,,,1,"Khan, Amena","Sun, Kuei","Iqbal, Mazhar",,,
PHYS,2125,105,5,16,1,2,,,,,,,1,1,1,,,,,1,"Sun, Kuei","Khan, Amena","Gibbons, Stasio M",,,
PHYS,2125,106,2,13,2,7,2,3,1,,,,,,,,,,,0,"Khan, Amena","Sun, Kuei","Lin, Manshuo",,,
PHYS,2125,107,1,23,1,1,1,,,,,,,1,1,,,,,1,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,
PHYS,2125,108,3,20,2,,,1,2,,,,,,1,,,,,0,"Khan, Amena","Sun, Kuei",,,,
PHYS,2125,109,3,15,2,3,,,,,1,,,,1,,,,,2,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,
PHYS,2125,110,3,18,1,1,,,3,,,,,,,,,,,1,"Khan, Amena","Sun, Kuei","Jafarzadeh, Seyed Javad",,,
PHYS,2125,111,3,22,2,,1,,,1,,,,,,,,,,1,"Sun, Kuei","Khan, Amena",,,,
PHYS,2125,112,3,17,2,1,2,,,,,1,,,,,,,,1,"Sun, Kuei","Khan, Amena",,,,
PHYS,2125,113,4,17,3,1,1,,,,,,,1,1,,,,,1,"Khan, Amena","Sun, Kuei","Ali, Akbar",,,
PHYS,2125,114,3,9,1,1,,,,,,,,,1,,,,,0,"Khan, Amena","Sun, Kuei","Azhiri, Reza B",,,
PHYS,2125,115,3,23,,,1,,,,,,,,,,,,,1,"Khan, Amena","Sun, Kuei","Romero, Angel E",,,
PHYS,2125,116,2,16,5,3,2,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Ali, Akbar",,,
PHYS,2125,117,2,18,5,4,,1,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Jafarzadeh, Seyed Javad",,,
PHYS,2125,118,4,18,2,1,4,,,,1,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Ryan, Conor",,,
PHYS,2125,119,5,14,2,,5,,,,,,,,,,,,,3,"Sun, Kuei","Khan, Amena","Gogoi, Antareep",,,
PHYS,2125,120,4,20,2,1,,2,1,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,
PHYS,2125,121,3,23,1,,,,2,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,
PHYS,2125,122,5,7,1,2,1,1,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,
PHYS,2125,123,4,22,2,,,,,,,1,,,,,,,1,0,"Khan, Amena","Sun, Kuei","Romero, Angel E",,,
PHYS,2125,124,3,20,4,,1,,,1,,,,,,,,,,0,"Sun, Kuei","Khan, Amena",,,,
PHYS,2125,601,2,4,3,2,,,1,1,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2125,602,2,17,3,2,,,1,1,,,,1,,,,,,2,"Khan, Amena","Sun, Kuei","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2125,603,3,15,1,1,,,2,,,,,2,,,,,,2,"Khan, Amena","Sun, Kuei","Dhale, Nikhil Uday",,,
PHYS,2126,101,15,8,3,3,1,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Magadi Shivalingaiah, Meghraj",,,
PHYS,2126,102,21,7,,,,1,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Kajla, Rohit",,,
PHYS,2126,103,3,14,4,1,1,3,,,1,1,,1,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Xie, Yunan",,,
PHYS,2126,104,11,16,2,,1,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Jha, Sauraj",,,
PHYS,2126,105,19,1,2,1,1,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dongre, Ninad Kailas",,,
PHYS,2126,106,21,7,2,,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Vishwakarma, Prasoon",,,
PHYS,2126,107,15,12,,,,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Ameh, Emmanuel O","Bera, Avijit",,
PHYS,2126,108,28,,2,,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Khan, Junaid Saif","Patra, Rittik",,
PHYS,2126,109,1,13,7,6,2,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Bravo, Rainier Carlos B",,,
PHYS,2126,110,23,2,2,1,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Khan, Junaid Saif",,,
PHYS,2126,111,16,10,1,1,,,,1,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Vishwakarma, Prasoon",,,
PHYS,2126,112,14,9,1,2,,,,,,,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Bravo, Rainier Carlos B","Bellow, Nash C",,
PHYS,2126,113,1,17,3,,2,,,1,1,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Khalid, Muhammad",,,
PHYS,2126,114,24,4,,,,,1,,,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Patra, Rittik",,,
PHYS,2126,115,20,6,2,1,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Patra, Rittik","Khan, Junaid Saif",,
PHYS,2126,116,27,2,1,,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dongre, Ninad Kailas",,,
PHYS,2126,117,,3,7,3,1,,,,1,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Qin, Zhiyang",,,
PHYS,2126,118,21,7,,,1,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Shrestha, Samyak",,,
PHYS,2126,119,15,12,1,1,,,1,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,
PHYS,2126,120,15,13,,1,,,,1,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Magadi Shivalingaiah, Meghraj",,,
PHYS,2126,121,12,15,1,,,,,,,,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Khalid, Muhammad",,,
PHYS,2126,122,23,1,1,1,1,,,,1,1,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Shrestha, Samyak",,,
PHYS,2126,123,27,2,,,,,,,,1,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Zhai, Zixin",,,
PHYS,2126,124,9,10,4,,1,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Xie, Yunan",,,
PHYS,2126,125,6,12,5,2,,,1,,,,,,1,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Gupta, Arunaday",,,
PHYS,2126,126,2,13,3,1,,1,1,,,,,,1,,,,,3,"Saleh, Lamya","Macalevey, Paul J","Jha, Sauraj",,,
PHYS,2126,127,20,4,3,1,,,,,1,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Zhai, Zixin",,,
PHYS,2126,128,20,8,1,,,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ameh, Emmanuel O",,,
PHYS,2126,129,13,15,2,,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Kajla, Rohit",,,
PHYS,2126,130,12,3,,2,1,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,
PHYS,2126,131,4,8,1,1,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,
PHYS,2126,132,5,18,4,2,,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Bera, Avijit",,,
PHYS,2126,133,14,11,1,2,,2,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Bellow, Nash C",,,
PHYS,2126,604,5,4,9,2,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Lochridge, Matthew D",,,
PHYS,2126,606,8,4,,1,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,
PHYS,2126,607,1,13,6,2,1,,,,,,,,2,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Lochridge, Matthew D",,,
PHYS,2303,001,6,6,2,1,2,1,,5,,2,,,,,,,,3,"Khan, Amena","Kakani, Vivek M",,,,
PHYS,2325,001,85,59,29,31,16,16,11,16,5,1,8,3,8,,,,,7,"Ishak-Boushaki, Mustapha","Sooriyaarachchi, Vinu K","Mitchell, George A",,,
PHYS,2325,002,,102,,,66,,,36,,,10,,23,,,,,10,"Fung, Albert","Li, Christopher H",,,,
PHYS,2326,001,6,71,21,45,72,38,1,11,4,,2,1,1,,,,,7,"Lumata, Lloyd",,,,,
PHYS,2326,002,,20,,,22,,,46,,,13,,9,,,,,7,"Glosser, Robert","Bhattacharjee, Koustubh","Dunia, Michael R",,,
PHYS,2326,003,15,48,25,20,28,25,14,26,22,,13,8,24,,,,1,6,"Da Silveira Rodrigues, Fabiano","Aremu, Oluwakayode O","Mosadegh, Mahdi",,,
PHYS,2326,004,49,7,12,7,7,10,8,5,3,2,1,6,9,,,,,3,"Saleh, Lamya","Seifi, Melodee O",,,,
PHYS,3330,001,3,8,5,,1,1,,1,,,1,,2,,,,1,1,"King, Lindsay J","Sharon Felix, .",,,,
PHYS,3380,001,2,12,6,1,3,,1,5,,,1,,1,,,,,1,"Kadala, Roger","Bhattacharjee, Koustubh",,,,
