Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
OPRE,6302,CW1,,8,10,4,,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,
OPRE,6302,MBC,,29,13,3,1,,,,,,,,,,,9,1,"Honhon, Dorothee B","Mobini Dehkordi, Zahra",,,,
OPRE,6302,XS1,,8,16,1,,,,,,,,,,,,4,0,"Hassanzadeh, Nozar",,,,,
OPRE,6303,0W1,,14,1,3,3,,,,,,,,1,,,3,1,"Sethi, Awanti",,,,,
OPRE,6304,501,,9,7,9,,,,,,,,,,,,18,3,"Simsek, Ahmet S","Sul, Inki",,,,
OPRE,6325,501,,9,1,1,1,,,,,,,,1,,,,0,"Stephens, Timothy G","Shah, Rishi A",,,,
OPRE,6332,0W1,,31,14,10,,1,1,1,,,,,3,,,4,0,"Ramanathan, Kannan","Nallur Srinivasan, Badri Naarayanan",,,,
OPRE,6332,501,,59,6,3,1,1,,,,,,,1,,,5,0,"Ramanathan, Kannan","Nallur Srinivasan, Badri Naarayanan",,,,
OPRE,6341,501,,19,1,1,,1,,,,,,,1,,,,1,"Honhon, Dorothee B",,,,,
OPRE,6355,001,,7,9,,,,,,,,,,,,,,0,"Bolton, Gary","Katok, Elena M",,,,
OPRE,6359,0W1,,4,,2,1,1,,,,,,,,,,4,0,"Brussolo, Monica E","Kattula, Karthik Mahanth",,,,
OPRE,6359,501,,2,2,,,1,,,,,,,,,,5,1,"Ramezani, Rasoul","Kattula, Karthik Mahanth",,,,
OPRE,6362,0W1,,6,10,3,,,,,,,,,,,,1,0,"Alborz, Shawn",,,,,
OPRE,6362,501,,22,10,,,,,,,,,,,,,4,0,"Janke, Scott M","Jain, Rajul",,,,
OPRE,6364,001,,16,13,5,3,1,1,,,,,,1,,,,1,"Ramanathan, Kannan",,,,,
OPRE,6366,0W1,,2,5,2,3,,,,,,,,,,,2,2,"Cakanyildirim, Metin","Shetty, Pratik Kishore",,,,
OPRE,6366,501,,8,,2,1,,1,2,,,,,,,,5,0,"Leach, Sonia E","Bu, Like",,,,
OPRE,6367,001,,39,,,,,,,,,,,,,,,0,"Parks, David","Bansal, Aagosh",,,,
OPRE,6369,501,,7,7,3,2,5,,,,,,,,,,2,0,"Subramoniam, Ramesh","Krishnan, Raghavi",,,,
OPRE,6370,0W1,,10,,2,2,3,,1,,,,,,,,2,1,"Frazelle, Andrew E","Rasulov, Toghrul",,,,
OPRE,6370,501,,18,2,2,4,,,,,,,,,,,,0,"Sabri, Ehap H","Krishnan, Raghavi",,,,
OPRE,6371,0W1,,6,2,2,1,,,,,,,,1,,,3,1,"Katok, Elena M","Shetty, Pratik Kishore",,,,
OPRE,6371,501,,7,4,2,1,,,,,,,,,,,3,1,"Katok, Elena M","Shetty, Pratik Kishore",,,,
OPRE,6372,PS1,,7,3,1,,,,,,,,,,,,,0,"Szot, James","Rajamani, Divakar","Koganti, Ramakrishna","Thouin, Mark",,
OPRE,6372,PW1,,10,2,2,,,,,,,,,1,,,,0,"Szot, James","Rajamani, Divakar","Koganti, Ramakrishna","Thouin, Mark",,
OPRE,6373,PS1,,8,2,,,,,,,,,,,,,,0,"Szot, James","Slaikeu, Karl A","Thouin, Mark",,,
OPRE,6373,PW1,,9,1,,1,,,,,,,,,,,,0,"Szot, James","Slaikeu, Karl A","Thouin, Mark",,,
OPRE,6378,501,,52,8,1,1,,,,,,,,,,,,0,"Widdifield, David S","Donihakkalu Venkatesh Murthy, Sujith Subrahmanya",,,,
OPRE,6379,501,,6,4,4,2,,2,,,,,,1,,,,0,"Rajamani, Divakar","Mobini Dehkordi, Zahra",,,,
OPRE,7343,001,,9,6,6,3,,,,,,,,,,,1,0,"Venkataraman, Ashwin",,,,,
OPRE,7351,001,,,,,,,,,,,,,,,,18,0,"Sethi, Suresh",,,,,
PA,3310,001,4,6,1,1,1,,,,,,,,1,1,,,1,"McCaskill, John R","Egukawhore, Oghenekome",,,,
PA,3333,0W1,1,10,6,1,4,,,,,,,,1,,,,1,"Hoang, Thanh T",,,,,
PA,3378,001,,8,6,4,2,,,,,,,,,2,,,2,"Gorina, Evgenia",,,,,
PA,3380,0W1,,15,,,1,,,,,,,,1,,,,3,"Rabbi, Md. Fazle",,,,,
PA,4355,0W1,13,6,2,1,2,1,,,,,,2,2,2,,,2,"Upoma, Shahrin S",,,,,
PA,4390,001,1,8,,1,1,1,,,,,,,,,,,0,"Kiel, Lowell D",,,,,
PA,4396,0W1,1,2,2,,,2,1,,,,,,1,2,,,0,"Maxwell, Sarah P",,,,,
PA,6311,0W1,,16,,,,,,1,,,,,,,,,0,"McCaskill, John R",,,,,
PA,6315,0W1,,33,5,2,1,1,,,,,,,,,,,1,"Harrington, James","Rafi, Ahmed",,,,
PA,6345,001,,47,,,2,,,2,,,,,,,,1,0,"Sabharwal, Meghna","Yoon, Youngseok",,,,
PA,6348,0W1,,12,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,6370,001,,8,2,,1,,,,,,,,,,,,0,"Battaglio, Randy P","McCaskill, John R",,,,
PA,6386,501,,10,,,1,,,1,,,,,,,,,0,"Sabharwal, Meghna","Yoon, Youngseok",,,,
PA,6387,0W1,,9,1,,,,,,,,,,,,,,0,"Searing, Elizabeth",,,,,
PA,6399,501,,17,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,7314,501,,10,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,7350,501,,12,,,,,,,,,,,,,,,0,"Battaglio, Randy P","Kiel, Lowell D",,,,
PA,7360,501,,5,7,,2,,,,,,,,,,,,0,"Gorina, Evgenia",,,,,
PHIL,1301,0W1,,116,,3,40,,6,13,,,5,,8,31,8,,7,"Amato, Lawrence A",,,,,
PHIL,1305,0W1,5,25,,,7,,,4,,,,,1,6,1,,0,"Amato, Lawrence A",,,,,
PHIL,1306,001,,29,9,11,24,14,8,12,12,2,2,,14,11,14,,12,"Davies, Katherine","Bensinger, Justin F","Armentrout, Kenneth C","Enyaosah, Damian P",,
PHIL,2303,501,7,3,,6,2,,3,5,,2,2,,5,6,1,,6,"Escalante, Elizabeth R",,,,,
PHIL,2317,0W1,2,9,,6,13,,,4,,,1,,3,4,2,,2,"Amato, Lawrence A",,,,,
PHIL,3309,501,24,17,,,3,,1,,,,,,1,1,,,2,"Amato, Lawrence A",,,,,
PHIL,3324,001,1,3,2,5,3,2,,2,,1,,,2,3,,,2,"Brown, Matthew",,,,,
PHIL,3328,001,2,5,1,1,,,,,,1,1,,1,2,1,,3,"Brown, Matthew",,,,,
PHIL,4333,003,,9,1,1,1,1,,,,,,,1,,,,0,"Davies, Katherine",,,,,
PHIL,6325,003,,7,1,,,,,1,,,,,,,,,1,"Davies, Katherine",,,,,
PHYS,1301,001,14,63,30,26,16,6,4,4,4,2,,1,3,12,3,,11,"Khan, Amena","Chinthak Murali, .",,,,
PHYS,1301,002,5,9,19,10,7,3,5,8,2,1,,,3,4,3,,20,"Du, Shengwang","Zhang, Xurui",,,,
PHYS,1302,001,23,33,15,18,12,9,9,10,8,2,8,3,2,16,11,,10,"Sun, Kuei","Mahmud, Mohammad M",,,,
PHYS,1302,002,69,20,17,11,7,6,2,,1,1,,1,2,2,2,,1,"Saleh, Lamya","Waczak, John",,,,
PHYS,2125,101,5,16,2,3,,,1,,,,,,1,,2,,0,"Sun, Kuei","Khan, Amena","Zanders, Alan P",,,
PHYS,2125,102,1,20,2,3,1,,,,,,,,,1,,,2,"Sun, Kuei","Khan, Amena","Zanders, Alan P",,,
PHYS,2125,103,3,19,,1,2,1,,,,,1,1,1,,1,,0,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,
PHYS,2125,104,3,17,3,,1,1,1,,,,,,1,1,,,2,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,
PHYS,2125,105,4,17,1,1,,,,,,,,,2,1,,,2,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,
PHYS,2125,106,2,20,3,1,,,,,,,,,,,,,4,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,
PHYS,2125,107,2,19,2,1,,1,,2,,,,,1,1,1,,0,"Sun, Kuei","Khan, Amena","Bangar, Esha",,,
PHYS,2125,108,5,19,1,1,1,,,,,,,1,,1,,,1,"Sun, Kuei","Khan, Amena","Bangar, Esha",,,
PHYS,2125,109,1,19,2,2,2,,,1,,,,,1,2,,,0,"Sun, Kuei","Khan, Amena","Su, Guannan",,,
PHYS,2125,110,6,15,3,2,1,,,,1,,,,,,,,2,"Sun, Kuei","Khan, Amena","Su, Guannan",,,
PHYS,2125,111,2,23,1,1,1,,,1,,,,,1,,,,0,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,
PHYS,2125,112,4,20,2,,,,,,,,,1,,1,,,1,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,
PHYS,2125,113,2,21,2,2,1,2,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,
PHYS,2125,114,4,22,,1,,,,,,,,,1,,,,1,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,
PHYS,2125,115,2,18,2,3,2,,2,1,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2125,116,4,16,3,2,2,,,,,,,,,1,,,2,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2125,117,5,20,,,,1,,1,,,,,2,,,,1,"Sun, Kuei","Khan, Amena","Lai, Xuanying",,,
PHYS,2125,118,1,26,1,,,,,,,,,,,,,,2,"Sun, Kuei","Khan, Amena","Lai, Xuanying",,,
PHYS,2125,119,2,20,1,2,,1,1,,,1,,,,1,,,0,"Sun, Kuei","Khan, Amena","Balagopal, Gokul",,,
PHYS,2125,120,5,15,2,3,2,,,,,,,,1,1,,,1,"Sun, Kuei","Khan, Amena","Balagopal, Gokul",,,
PHYS,2125,121,4,10,6,1,3,1,,,,,,2,2,,,,2,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,
PHYS,2125,122,2,12,4,1,1,1,,,1,,,1,2,1,,,4,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,
PHYS,2125,123,4,20,3,,,1,,,,,1,,1,,,,0,"Sun, Kuei","Khan, Amena","Singh, Devesh",,,
PHYS,2125,124,3,19,3,1,,1,1,,,,,,1,,1,,0,"Sun, Kuei","Khan, Amena","Singh, Devesh",,,
PHYS,2125,125,2,19,,1,1,2,,1,,,,,1,,1,,2,"Sun, Kuei","Khan, Amena","Pan, Rui",,,
PHYS,2125,126,4,12,2,1,,,2,,,,,1,1,1,2,,4,"Khan, Amena","Sun, Kuei","Pan, Rui",,,
PHYS,2125,127,3,13,2,4,1,,3,,,,,1,1,,,,2,"Khan, Amena","Sun, Kuei","Mulhern, James O",,,
PHYS,2125,1W1,4,14,3,2,1,,,1,,,,,,,1,,4,"Sun, Kuei","Khan, Amena","Mulhern, James O",,,
PHYS,2125,1W2,2,19,1,,1,,,1,,1,,,2,,1,,2,"Sun, Kuei","Khan, Amena","Qin, Zhiyang",,,
PHYS,2125,1W3,4,20,2,1,,,,,,,,1,1,1,,,0,"Sun, Kuei","Khan, Amena","Qin, Zhiyang",,,
PHYS,2125,1W4,3,12,2,4,,1,,,1,,,,2,,3,,2,"Sun, Kuei","Khan, Amena",Tamanjyot,,,
PHYS,2125,1W5,5,14,4,1,,,,,,,,1,3,,,,2,"Sun, Kuei","Khan, Amena",Tamanjyot,,,
PHYS,2125,1W6,3,18,,,1,1,,,1,,,,1,1,1,,3,"Sun, Kuei","Khan, Amena","Du, Mengxin",,,
PHYS,2125,1W7,3,13,2,1,2,,1,,,1,,2,2,,,,2,"Sun, Kuei","Khan, Amena","Du, Mengxin",,,
PHYS,2125,1W9,1,19,2,,1,1,,,,,,2,1,,1,,2,"Sun, Kuei","Khan, Amena","Sharon Felix, .",,,
PHYS,2125,602,5,15,2,1,1,2,,,1,,,,1,,,,2,"Khan, Amena","Sun, Kuei","Sharon Felix, .",,,
PHYS,2125,603,6,18,,2,,,1,,,,,1,1,,,,1,"Khan, Amena","Sun, Kuei","Mishra, Aditya K",,,
PHYS,2125,6W1,,17,2,2,1,,,,1,,,1,1,,,,4,"Sun, Kuei","Khan, Amena","Mishra, Aditya K",,,
PHYS,2125,6W3,3,16,1,,2,,,,,,1,,5,,,,2,"Sun, Kuei","Khan, Amena","Fernando, Bharana A",,,
PHYS,2125,6W5,3,11,3,3,,,,1,2,,,,5,,1,,2,"Sun, Kuei","Khan, Amena","Fernando, Bharana A",,,
PHYS,2125,6W6,3,14,2,1,,3,,,,,,,5,,1,,2,"Sun, Kuei","Khan, Amena","Ali, Saif",,,
PHYS,2125,6W7,3,13,,,,1,1,,1,2,,1,1,1,1,,5,"Sun, Kuei","Khan, Amena","Ali, Saif",,,
PHYS,2125,6W8,3,14,6,,,1,1,2,,1,,,1,,,,1,"Sun, Kuei","Khan, Amena","Mahmud, Mohammad M",,,
PHYS,2125,6W9,3,20,2,1,1,2,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Javed, Umar",,,
PHYS,2126,101,18,4,3,1,2,,,1,,1,,,2,,,,1,"Macalevey, Paul J","Saleh, Lamya","Adams, Austen C",,,
PHYS,2126,102,14,7,4,2,3,,,2,,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Anable, Daniel",,,
PHYS,2126,103,9,11,5,2,1,,,,,,,,,1,,,4,"Macalevey, Paul J","Saleh, Lamya","Dey, Soumyajit",,,
PHYS,2126,104,3,13,4,4,4,1,1,,,,,,,1,2,,0,"Macalevey, Paul J","Saleh, Lamya","Kakani, Vivek M",,,
PHYS,2126,105,15,7,1,,1,3,1,,,,,,1,,2,,1,"Macalevey, Paul J","Saleh, Lamya","Koirala, Pawan",,,
PHYS,2126,106,10,10,6,1,2,,,,,,,,1,,,,3,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,
PHYS,2126,107,12,9,4,3,,,,1,,1,,,,1,1,,0,"Macalevey, Paul J","Saleh, Lamya","Phillips, Madelyn F",,,
PHYS,2126,108,20,8,2,2,,,,,,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,
PHYS,2126,109,6,7,6,4,6,1,1,1,,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Ryan, Conor",,,
PHYS,2126,110,2,8,8,5,6,1,,1,,,,,1,1,,,1,"Macalevey, Paul J","Saleh, Lamya","Schussler, Joshua A",,,
PHYS,2126,111,,5,7,8,3,3,,,,1,,,1,2,,,2,"Macalevey, Paul J","Saleh, Lamya","Sooriyaarachchi, Vinu K",,,
PHYS,2126,1W1,4,9,6,5,1,1,1,1,,1,,,,1,,,2,"Macalevey, Paul J","Saleh, Lamya","Thomas, Matthew J",,,
PHYS,2126,1W2,17,3,1,4,,,,2,1,,,,,3,1,,1,"Macalevey, Paul J","Saleh, Lamya","Xie, Yunan",,,
PHYS,2126,1W3,19,5,1,1,,1,1,2,,,1,,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Adams, Austen C",,,
PHYS,2126,1W4,6,5,6,1,3,1,1,,1,,,1,3,2,1,,2,"Macalevey, Paul J","Saleh, Lamya","Anable, Daniel",,,
PHYS,2126,1W5,7,10,6,1,4,,,,,,,,2,1,1,,0,"Macalevey, Paul J","Saleh, Lamya","Dey, Soumyajit",,,
PHYS,2126,1W6,4,15,4,3,3,2,,,,,,,1,,1,,0,"Macalevey, Paul J","Saleh, Lamya","Kakani, Vivek M",,,
PHYS,2126,1W7,15,6,4,3,,,,,1,,1,1,1,,1,,0,"Macalevey, Paul J","Saleh, Lamya","Koirala, Pawan",,,
PHYS,2126,1W8,3,11,5,3,3,1,1,1,,,,,,2,2,,1,"Macalevey, Paul J","Saleh, Lamya","Sooriyaarachchi, Vinu K",,,
PHYS,2126,1W9,7,9,6,1,3,3,,,1,,,,2,1,,,0,"Macalevey, Paul J","Saleh, Lamya","Phillips, Madelyn F",,,
PHYS,2126,6W1,15,10,3,2,1,,,1,,,,,1,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,
PHYS,2126,6W2,2,12,6,2,2,2,1,,1,,,,2,2,,,0,"Macalevey, Paul J","Saleh, Lamya","Ryan, Conor",,,
PHYS,2126,6W3,1,18,4,2,2,,1,,,1,,,,,1,,2,"Macalevey, Paul J","Saleh, Lamya","Schussler, Joshua A",,,
PHYS,2126,6W4,3,7,3,7,4,2,1,,1,,,,1,1,1,,1,"Macalevey, Paul J","Saleh, Lamya","Thomas, Matthew J",,,
PHYS,2126,6W5,24,1,1,1,,1,2,,,,1,,2,,,,1,"Macalevey, Paul J","Saleh, Lamya","Xie, Yunan",,,
PHYS,2303,001,1,1,1,2,,1,1,2,,1,,,1,2,,,2,"Saleh, Lamya","Zhang, Yichao",,,,
PHYS,2325,001,5,31,32,24,22,13,7,10,,,2,,3,66,14,,21,"Kolodrubetz, Michael","Javed, Umar",,,,
PHYS,2325,002,10,18,10,17,9,4,3,1,5,3,2,2,14,3,7,,20,"Shi, Xiaoyan","Zhang, Xurui",,,,
PHYS,2325,003,57,114,19,7,20,1,2,5,2,,1,,4,15,4,,5,"Slinker, Jason D","McMullen, Reema",,,,
PHYS,2325,004,20,11,7,11,15,7,5,5,3,3,2,,6,10,3,,7,"Zakhidov, Anvar A","Solanki, Rahulkumar",,,,
PHYS,2325,005,13,22,12,23,7,14,9,2,2,4,,,5,24,4,,5,"Chen, Lunjin","Solanki, Rahulkumar",,,,
PHYS,2325,006,21,20,20,12,13,11,5,4,9,3,2,2,4,19,4,,2,"Penev, Kaloyan","Romero, Angel E",,,,
PHYS,2326,001,,68,,,37,,,5,,1,,,1,22,2,,7,"Stoneback, Russell A","Timms, Christopher I",,,,
PHYS,2326,002,3,55,11,16,17,14,,2,,,,,2,11,1,,1,"Lumata, Lloyd",,,,,
PHYS,2326,501,,89,,,60,,,22,,,6,,6,38,8,,16,"Glosser, Robert","Pedersen, Eske M",,,,
PHYS,2421,HN1,4,3,1,1,2,,,,,,,,,1,,,0,"Izen, Joseph",,,,,
PHYS,3312,001,4,6,2,3,3,,2,1,,,,,7,8,1,,8,"Kesden, Michael H","Zhang, Yichao",,,,
PHYS,3411,001,6,4,2,4,3,,,,,,,,2,1,2,,1,"Macalevey, Paul J","Aker, Adam",,,,
PHYS,3427,501,,24,,,8,,,1,,,,,3,4,,,3,"Velten, Josef A","Larsen, Cody",,,,
PHYS,4302,001,3,7,5,2,4,1,1,1,,1,,,2,2,1,,4,"Gartstein, Yuri","Marder, Andrew A",,,,
PHYS,4311,001,4,11,8,6,2,2,2,3,,,,,1,4,,,3,"Lv, Bing","Zheng, Yangzi",,,,
PHYS,4328,001,5,4,5,3,,,3,,2,,,,,3,,,1,"Malko, Anton V","Zhou, Xiaohe",,,,
PHYS,4373,1H1,,14,,,,,,,,,,,,,,,0,"Sun, Kuei","Wettasinghe, Ashan P",,,,
PHYS,4392,001,10,10,7,1,3,,,,,,,,1,3,1,,2,"King, Lindsay J","Agashe, Anish N",,,,
PHYS,4V11,001,1,3,2,2,,1,,,,,1,,,,,,2,"Lee, Mark","Zheng, Yangzi",,,,
PHYS,5302,001,,4,6,3,2,1,,,,,,,,,,,0,"Macalevey, Paul J","Modumudi, Sai Madhav",,,,
PHYS,5313,001,,6,11,4,,,,,,,,,,,,,0,"Zhang, Fan","Cheung, Patrick K",,,,
PHYS,5320,001,,5,,,8,,,,,,,,2,,,,0,"Anderson, Phillip C",,,,,
PHYS,5336,001,,10,2,,,,,,,,,,,,,,0,"Lary, David J","Waczak, John","Talebi, Shawhin",,,
PHYS,5392,001,,8,3,2,,1,,2,,,,,,,,1,0,"Ishak-Boushaki, Mustapha","Agashe, Anish N",,,,
PHYS,5V48,001,,6,4,,,,,,,,,,,,,,0,"Lee, Mark","Zheng, Yangzi",,,,
PHYS,5V48,002,,13,,,2,,,,,,,,,,,1,0,"Simmons, Christopher S","Mohapatra, Sasmita",,,,
PPOL,4302,001,2,3,2,2,,,,,,,,,,,,,1,"D'Orazio, Vito","Park, Kiwan",,,,
PPOL,4312,0W1,15,28,4,10,1,1,2,3,1,,,,,2,,,2,"Boots, Denise P","Dzanie, Raphael K",,,,
PPPE,6321,501,,5,7,5,,1,,,,,,,,,,,2,"Kim, Dohyeong",,,,,
PPPE,6329,001,,13,2,1,,,,,,,,,,,,,0,"Scotch, Richard",,,,,
PSCI,3301,001,2,4,6,4,4,3,,2,2,1,1,,4,4,1,,18,"Hadley, Travis",,,,,
PSCI,3301,HN1,2,12,1,,1,,,,,,,,1,1,1,,1,"Harpham, Edward",,,,,
PSCI,3303,HH1,5,7,5,1,,,,,,,,,,,,,0,"Dow, Douglas C",,,,,
PSCI,3310,001,10,13,2,3,3,,,,,,,,1,,,,0,"McCaskill, John R","Egukawhore, Oghenekome",,,,
PSCI,3322,001,21,10,15,14,13,9,4,5,5,,6,,2,12,4,,7,"Miller, Banks","Medhi, Kashmiri","Khalid, Arslan",,,
PSCI,3328,0W1,,1,1,1,5,3,2,1,,,,,,8,,,3,"Diehl, Paul",,,,,
PSCI,3333,001,17,19,4,17,11,4,,,,1,,,3,,2,,11,"Stewart, Marianne","Oketch, Christine E",,,,
PSCI,3350,001,,12,10,10,11,6,3,5,2,,1,2,3,17,2,,5,"Lux, Ryan J","Shi, Min",,,,
PSCI,3362,001,2,13,8,3,14,7,1,8,3,,4,2,5,7,4,,8,"Brunell, Thomas","Johnson, Sara K",,,,
PSCI,4302,001,2,10,8,5,3,3,,1,1,,,,1,2,,,1,"D'Orazio, Vito","Park, Kiwan",,,,
PSCI,4313,001,,11,11,1,1,2,2,2,,,1,,2,1,1,,3,"Ho, Karl",,,,,
PSCI,4326,001,,6,7,12,11,6,9,5,3,3,,,2,6,4,,1,"Lowry, Robert C","Maduforo, Kate E",,,,
PSCI,4343,001,11,27,12,1,5,3,1,4,,,,1,2,2,3,,3,"Gray, Thomas","Gutierrez Mannix, Carlos Daniel",,,,
PSCI,4356,001,,7,9,5,15,2,1,1,,,,,1,9,1,,1,"Peinhardt, Clint W","Akarte, Prajakti V",,,,
PSCI,4364,001,28,6,4,1,,,,,,,,,1,,,,5,"Modjarrad, Shahin S",,,,,
PSCI,4370,HN1,,41,6,1,,,,,,,,,,,,,0,"Chin, Michelle L","Harpham, Edward","Henry-Spires, Diedra","Kane, John","Ramanathan, Subhasri","Shipp, Rebecca"
PSCI,4372,HN1,,48,,,,,,,,,,,,,,,0,"Daly, John A","Chin, Michelle L",,,,
PSCI,4373,HN1,,48,,,,,,,,,,,,,,,0,"Swerdlow, Joel L","Chin, Michelle L","Conrado, Aaron R","Mbyirukira, Shema","Shafqat, Sahar",
PSCI,4396,HN1,4,12,1,,,,,,,,,,,1,,,1,"Roetzel, Natalie J",,,,,
PSCI,4V66,501,9,10,,,,,,,,,,,,,,,0,"Seagroves, Tony A",,,,,
PSCI,4V67,HN1,12,,,,,,,,,,,,,,,,0,"Kirby, Barbara E",,,,,
PSCI,6306,501,,13,5,,,1,,,,,,,1,,,,1,"Cordell, Rebecca",,,,,
PSCI,6309,001,,6,6,4,2,1,,,,,,,,,,1,0,"Peinhardt, Clint W",,,,,
PSCI,6343,001,,7,1,2,1,,,,,,,,,,,,0,"Miller, Banks",,,,,
PSCI,6347,001,,4,2,2,1,,,,,,,,1,,,,0,"Gray, Thomas",,,,,
PSY,2301,0W1,,40,23,14,17,7,6,2,2,1,1,1,,15,,,1,"Sasson, Noah J","Gryder, Kieth",,,,
PSY,2301,0W2,,37,28,16,11,7,6,4,1,1,1,,4,3,5,,3,"Brody, Salena M","Platt, Kristen N",,,,
PSY,2301,0W3,7,15,8,7,11,13,6,12,2,7,3,3,12,6,4,,11,"Atchison, Kristin J","Wong, Galston K",,,,
PSY,2301,0W4,,49,23,15,10,8,4,4,,1,,2,2,5,2,,2,"Brody, Salena M","De La Cerda, Callie B",,,,
PSY,2301,HN1,8,3,4,2,,,,,,,,,1,,1,,0,"Devdas, Neetha R",,,,,
PSY,2301,HN2,11,11,,1,,,,,,,,,,,,,1,"Gentsch, Joanna K",,,,,
PSY,2314,0W1,7,31,24,16,10,2,4,2,3,,,1,1,8,,,0,"Atchison, Kristin J","Govindaraj, Sharnya",,,,
PSY,2317,001,,2,7,5,5,1,3,2,3,4,,1,5,1,4,,2,"Juhn, Nancy H","Zhang, Ziwei","Liu, Eleanor S",,,
PSY,2317,002,,9,1,2,1,1,1,1,3,1,1,,2,1,7,,6,"Juhn, Nancy H","Zhang, Ziwei","Liu, Eleanor S",,,
PSY,2317,0W1,25,15,8,10,7,5,1,3,,1,,1,3,3,3,,5,"Schwark, Gayle","Moraglia, Luke E",,,,
PSY,3100,001,12,,,,,,,,,,,,1,,,,0,"Choate, Michael J",,,,,
PSY,3310,001,6,27,24,20,21,6,7,2,2,,3,4,5,16,2,,3,"Nelson Taylor, Jackie A","Wu, Dennis",,,,
PSY,3310,501,,80,2,2,13,1,,,,,,,,1,,,1,"Bonner, Deborah L","Heinrich, Melissa D",,,,
PSY,3322,001,,36,,,9,,,,,,1,,1,1,,,2,"Small, Trillion N",,,,,
PSY,3324,0W1,3,9,2,7,9,4,3,3,4,1,1,,3,5,,,4,"Prager, Karen","Williams, Denise D",,,,
PSY,3331,0W1,23,16,16,9,6,9,2,6,1,1,,1,,8,1,,9,"Park, Bo Kyung","Millward, Kennedy A",,,,
PSY,3331,501,,87,10,1,4,,2,3,1,3,,,4,6,,,9,"Huxtable-Jester, Karen J","Li, Yue",,,,
PSY,3332,001,25,3,1,4,1,3,1,,,1,,,1,1,,,1,"Drew, Linda M","Hafiz, Mariam",,,,
PSY,3339,001,,43,10,3,5,3,2,2,1,1,,,4,1,3,,5,"Huxtable-Jester, Karen J","Li, Yue",,,,
PSY,3342,0W1,,26,3,,6,3,1,2,1,1,1,,4,2,,,0,"Smith, Olivia","Glotfelty, Annette R",,,,
PSY,3360,001,12,19,19,19,13,11,6,2,4,,3,,,18,,,4,"Assmann, Peter","Pattisapu, Candice N",,,,
PSY,3361,001,63,30,4,4,10,6,2,8,,,,,,9,1,,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,
PSY,3361,002,,44,2,2,29,3,4,3,,,5,,2,6,1,,5,"Wig, Gagandeep S","Agres, Phillip F",,,,
PSY,3362,001,,26,,,7,,,,,,1,,1,,,,1,"Grant, Meridith G","Sands, Kaitlin R",,,,
PSY,3392,0W1,52,13,11,2,2,1,1,1,,,,1,1,2,,,1,"Grant, Meridith G","Alghamdi, Saad A",,,,
PSY,3392,0W2,38,7,6,4,5,4,,3,,,,,3,2,6,,3,"Grant, Meridith G","Malaiya, Ritesh K",,,,
PSY,3392,0W3,40,18,3,1,3,1,,2,1,1,1,,,1,,,0,"Schwark, Gayle","Holmes, Melanie C",,,,
PSY,3393,001,,9,,1,1,1,,1,2,,1,,1,3,1,,0,"Dowling, Walter J","Kim, Hyun-Woong",,,,
PSY,3393,002,3,8,7,3,2,,,,,,,,,1,,,0,"Ybarra, Regina K","Mizener, Brendon J",,,,
PSY,3393,003,,7,5,4,1,1,,1,,,,,,1,1,,0,"Ybarra, Regina K","Abdelkarim, Dema H",,,,
PSY,3393,0W1,8,5,4,1,3,,,,,,,,,,,,0,"Schwark, Gayle","Doli, Evdoxia",,,,
PSY,3393,0W2,13,4,,3,1,,,,1,,,,,1,,,0,"Schwark, Gayle","Shin, Naewoo",,,,
