Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
OPRE,3333,003,2,18,3,9,9,3,1,5,3,2,,,1,12,3,,2,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,
OPRE,3333,004,16,10,6,11,6,1,2,1,3,2,1,1,,6,2,,6,"Ahadi, Khatereh","Chen, Qiuxia",,,,
OPRE,3333,005,16,22,10,3,6,2,,2,2,,,,1,9,,,1,"Alimirzaei, Athena","Tolawat, Rohit",,,,
OPRE,3333,006,5,6,6,5,4,1,,1,2,2,,,1,3,1,,3,"Brussolo, Monica E","Chen, Qiuxia",,,,
OPRE,3333,0W1,9,28,7,6,8,2,,,,,,,1,2,1,,1,"Alimirzaei, Athena","Tolawat, Rohit",,,,
OPRE,3333,0W2,8,17,14,5,9,3,1,1,2,,,,,3,,,2,"Alimirzaei, Athena","Armaghan, Milad",,,,
OPRE,3360,001,,12,6,4,11,7,2,3,,,,,6,11,4,,4,"Toptal, Aysegul","Celik, Beyza",,,,
OPRE,3360,002,6,13,13,6,9,7,2,2,,,,,,15,1,,1,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,
OPRE,3360,003,,18,11,7,9,6,1,3,,,,,3,7,3,,2,"Toptal, Aysegul","Celik, Beyza",,,,
OPRE,3360,005,6,11,11,10,11,4,1,2,,,1,,2,10,,,1,"Sul, Inki",,,,,
OPRE,3360,006,5,13,12,4,2,1,3,5,3,,1,,1,16,1,,2,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,
OPRE,3360,007,2,3,14,20,13,5,1,3,,,,,1,8,1,,0,"Naseri Taheri, Mohammad",,,,,
OPRE,3360,008,11,19,5,7,2,5,,1,4,,,1,2,6,1,,5,"Farajbakhsh Mamaghani, Fariba",,,,,
OPRE,3360,010,16,9,5,8,10,4,2,2,2,,,,,5,2,,6,"Enayaty Ahangar, Negin","Buggineni, Kranthi Teja",,,,
OPRE,3360,012,3,12,10,19,9,6,5,,2,,1,,1,1,,,6,"Naseri Taheri, Mohammad",,,,,
OPRE,3360,0W1,4,14,10,9,5,4,1,1,1,,1,,,11,3,,0,"Brussolo, Monica E","Chen, Qiuxia",,,,
OPRE,3360,501,12,10,8,5,4,2,2,4,3,2,,2,3,9,2,,2,"Ahadi, Khatereh","Chen, Qiuxia",,,,
OPRE,4310,001,,3,3,3,9,4,1,3,2,2,,,,5,1,,0,"Ramanathan, Kannan","Lyu, Junjia",,,,
OPRE,4320,001,1,3,3,4,2,10,2,2,,,,,,6,,,3,"Subramoniam, Ramesh","Dedhia, Yash K",,,,
OPRE,4330,001,,8,2,3,1,3,3,2,3,,1,,,5,,,6,"Frazelle, Andrew E","Sehgal, Vishwam",,,,
OPRE,4340,001,5,8,7,6,8,6,6,1,,,,,1,2,,,2,"Hu, Bin","Zhang, Minmin",,,,
OPRE,4350,001,3,5,2,3,2,1,1,5,3,1,2,,1,3,4,,1,"Wang, Shouqiang","Sreenivas, Aishwarya",,,,
OPRE,6301,005,,24,4,4,7,2,3,1,,,,,1,,,18,8,"Ahadi, Khatereh","Kim, Joohyun",,,,
OPRE,6301,006,,11,9,4,4,2,,2,,,,,,,,7,5,"Ahadi, Khatereh","Kim, Joohyun",,,,
OPRE,6301,0W1,,8,3,9,4,10,1,,,,,,3,,,10,2,"Leach, Sonia E","Bu, Like",,,,
OPRE,6301,0W2,,27,6,3,8,,,,,,,,,,,,3,"Sethi, Awanti","Gokcinar, Abdullah H",,,,
OPRE,6301,501,,4,4,6,5,5,2,2,,,,,5,,,7,0,"Leach, Sonia E","Bu, Like",,,,
OPRE,6301,502,,24,5,7,5,,,,,,,,1,,,5,0,"Sethi, Awanti","Gokcinar, Abdullah H",,,,
OPRE,6301,AW1,,12,,2,2,,,,,,,,,,,,0,"Kim, Dohyeong",,,,,
OPRE,6301,CH1,,12,1,,,,,1,,,,,,,,,3,"Kim, Dohyeong",,,,,
OPRE,6301,MBC,,19,,6,2,,,1,,,,,,,,26,2,"Wang, Shouqiang","Sreenivas, Aishwarya",,,,
OPRE,6301,MBP,,27,5,8,6,,,,,,,,,,,4,3,"Sethi, Awanti","Gokcinar, Abdullah H",,,,
OPRE,6301,XS1,,18,3,4,1,,,,,,,,1,,,3,0,"Bush, Rhonda L",,,,,
OPRE,6302,001,,14,8,8,3,3,1,,,,,,2,,,22,1,"Honhon, Dorothee B","Mobini Dehkordi, Zahra",,,,
OPRE,6302,003,,22,16,16,8,,,,,,,,,,,6,1,"Janakiraman, Ganesh","Manchiraju, Chandrasekhar Seetharama",,,,
OPRE,6302,0W1,,11,6,5,5,3,2,1,,,,,4,,,11,2,"Leach, Sonia E","Bu, Like",,,,
OPRE,6302,501,,6,3,7,2,1,,,,,,,,,,1,0,"Wang, Guihua","Tolawat, Rohit",,,,
OPRE,6302,AW1,,7,11,3,,,,,,,,,,,,1,1,"Hassanzadeh, Nozar",,,,,
OPRE,6302,GW1,,,9,5,3,,,,,,,,,,,4,0,"Hassanzadeh, Nozar",,,,,
OPRE,6302,PS1,,13,,2,,,,,,,,,,,,,0,"Widdifield, David S",,,,,
OPRE,6303,0W1,,28,4,8,3,,,,,,,,2,,,3,2,"Sethi, Awanti","Kuppagoundanpalayam Nallasivam, Vikram",,,,
OPRE,6303,SW1,,10,1,,1,,,,,,,,1,,,,1,"Sethi, Awanti",,,,,
OPRE,6332,001,,30,8,3,,,1,,,,,,1,,,2,0,"Ramanathan, Kannan","Lyu, Junjia",,,,
OPRE,6332,002,,14,4,5,,,,,,,,,,,,1,0,"Ramanathan, Kannan","Lyu, Junjia",,,,
OPRE,6332,0W1,,16,6,1,3,,,,,,,,1,,,1,0,"Ramanathan, Kannan","Lyu, Junjia",,,,
OPRE,6332,501,,30,13,3,,1,,,,,,,,,,2,0,"Ramanathan, Kannan","Lyu, Junjia",,,,
OPRE,6359,SS2,,8,1,1,,,,,,,,,,,,,1,"Sethi, Awanti",,,,,
OPRE,6359,SW1,,8,4,5,5,1,1,,,,,,,,,5,6,"Brussolo, Monica E","Vu, Duc D",,,,
OPRE,6362,0W1,,7,4,4,3,,,,,,,,,,,1,0,"Alborz, Shawn",,,,,
OPRE,6362,501,,16,2,4,,,,,,,,,,,,2,0,"Janke, Scott M","Patel, Suchit Manilal",,,,
OPRE,6364,0W1,,12,8,5,3,3,1,,,,,,,,,,0,"Ramanathan, Kannan","Lyu, Junjia",,,,
OPRE,6366,0W1,,5,,1,2,2,,,,,,,,,,2,0,"Leach, Sonia E","Shi, Lingling",,,,
OPRE,6366,501,,13,10,2,6,3,,1,,,,,,,,10,1,"Leach, Sonia E","Shi, Lingling",,,,
OPRE,6367,002,,33,,,,,,,,,,,,,,,0,"Parks, David",,,,,
OPRE,6369,501,,9,8,3,3,,,,,,,,,,,5,0,"Subramoniam, Ramesh","Dedhia, Yash K",,,,
OPRE,6370,001,,9,,8,3,1,,,,,,,,,,4,1,"Frazelle, Andrew E","Mobini Dehkordi, Zahra",,,,
OPRE,6370,501,,37,5,6,1,,,,,,,,,,,1,0,"Sabri, Ehap H","Shi, Lingling",,,,
OPRE,6371,0W1,,5,3,4,3,,,,,,,,,,,2,0,"Hu, Bin","Zhang, Minmin",,,,
OPRE,6371,501,,16,11,11,11,3,,,,,,,,,,7,0,"Hu, Bin","Zhang, Minmin",,,,
OPRE,6378,001,,54,,4,1,,,,,,,,1,,,,0,"Widdifield, David S",,,,,
OPRE,6379,501,,9,10,6,4,1,,,,,,,,,,7,0,"Rajamani, Divakar","Kuppagoundanpalayam Nallasivam, Vikram",,,,
OPRE,6393,501,,12,1,,,,,,,,,,,,,1,0,"Atabansi, Lloyd A","Shah, Dhruv Rakesh",,,,
OPRE,6398,003,,9,,1,1,,,,,,,,,,,6,0,"Alimirzaei, Athena","Armaghan, Milad",,,,
OPRE,6398,501,,6,1,3,4,,,1,,,,,,,,3,0,"Alimirzaei, Athena","Armaghan, Milad",,,,
OPRE,7051,001,,,,,,,,,,,,,,,,17,0,"Sethi, Suresh",,,,,
OPRE,7353,001,,4,4,4,2,,,,,,,,,,,,1,"Dawande, Milind","Manchiraju, Chandrasekhar Seetharama",,,,
PA,2325,001,,13,5,2,,,,1,,,,,1,,1,,0,"Harrington, James","Rafi, Ahmed",,,,
PA,3310,001,,3,3,1,2,,1,,,1,,,1,,,,0,"Rabbi, Md. Fazle",,,,,
PA,3333,001,6,7,2,,,,,,1,,,,1,,,,0,"Hoang, Thanh T",,,,,
PA,3377,501,1,3,1,1,2,,,1,,,,,,2,,,0,"Vakulenko, Irina","Chen, Meifang",,,,
PA,3379,001,7,2,,1,1,1,,,,1,,,,,,,1,"Upoma, Shahrin S",,,,,
PA,3382,001,23,2,,,,,1,,,,,,,,,,0,"McCaskill, John R","Egukawhore, Oghenekome",,,,
PA,4370,001,,13,4,2,2,4,,,,,,,,,1,,1,"Kiel, Lowell D",,,,,
PA,4386,0W1,22,5,1,,,1,,,,,,,,,,,0,"Maxwell, Sarah P",,,,,
PA,6311,501,,25,,,,,,,,,,,,,,,0,"McCaskill, John R","Egukawhore, Oghenekome",,,,
PA,6313,001,,28,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,6320,0W1,,33,,,3,,,1,,,,,1,,,4,0,"Sabharwal, Meghna","Yoon, Youngseok",,,,
PA,6321,001,,41,,,,,,,,,,,2,,,,1,"Benavides, Teodoro J",,,,,
PA,6324,001,,17,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,6382,501,,21,5,1,,,,,,,,,,,,1,0,"Searing, Elizabeth","Rafi, Ahmed","Cline, Ravin R",,,
PA,6399,501,,16,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,7305,501,,8,7,3,4,,,,,,,,1,,,1,1,"Kiel, Lowell D",,,,,
PA,7306,501,,5,2,4,,,,,,,,,,,,,2,"Gorina, Evgenia",,,,,
PA,7330,501,,7,4,,,,,,,,,,,,,,2,"Harrington, James",,,,,
PHIL,1301,001,,124,,9,39,,1,15,,1,4,,11,14,8,,9,"Amato, Lawrence A",,,,,
PHIL,1301,002,1,125,,1,52,,4,17,,1,5,,11,13,4,,6,"Amato, Lawrence A",,,,,
PHIL,2303,501,7,5,,5,1,1,4,3,1,1,1,,7,4,3,,5,"Escalante, Elizabeth R",,,,,
PHIL,2316,501,5,24,,2,6,,1,5,,,1,,1,2,,,1,"Amato, Lawrence A",,,,,
PHIL,3321,501,9,7,,,2,,,,,,,,1,,,,0,"Amato, Lawrence A",,,,,
PHIL,3338,001,,3,4,2,1,,,,,,,,1,2,,,0,"Hatfield, Charles D",,,,,
PHIL,3357,501,,25,2,2,3,,,1,,,,,1,1,1,,2,"Davies, Katherine",,,,,
PHIL,4327,501,1,1,4,3,1,,1,1,1,,,,,3,1,,3,"Brown, Matthew",,,,,
PHIL,4332,001,,2,3,1,1,1,1,,,,,,,2,3,,3,"Park, Peter K",,,,,
PHIL,6314,001,,3,4,2,,,,,,,,,,,,,1,"Brown, Matthew",,,,,
PHIL,7332,001,,10,1,,,,,,,,,,,,,,1,"Davies, Katherine",,,,,
PHYS,1100,001,,,,,,,,,,,,,,48,2,,2,"Goeckner, Matthew",,,,,
PHYS,1301,001,16,16,16,12,10,12,4,8,6,1,2,1,3,5,1,,30,"Penev, Kaloyan","Romero, Angel E",,,,
PHYS,1301,501,29,52,13,24,35,9,14,4,10,4,,4,12,11,10,,13,"Chen, Lunjin","Phillips, Madelyn F",,,,
PHYS,1302,001,13,22,11,10,13,9,5,7,7,4,4,,2,9,3,,11,"Lee, Mark","Mahmud, Mohammad M",,,,
PHYS,1302,002,16,23,8,9,17,5,5,5,7,3,4,3,2,10,9,,11,"Sun, Kuei","Mahmud, Mohammad M",,,,
PHYS,2125,101,4,20,3,2,1,1,1,,1,,1,,,,,,2,"Sun, Kuei","Khan, Amena","Zanders, Alan P",,,
PHYS,2125,102,3,17,6,2,5,,,,,,,,,1,,,1,"Sun, Kuei","Khan, Amena","Padmanabhan, Monica",,,
PHYS,2125,103,4,20,1,,2,,,,,,,1,1,,,,4,"Sun, Kuei","Khan, Amena","Fernando, Bharana A",,,
PHYS,2125,104,3,17,3,1,,,,3,,,,1,3,,1,,1,"Khan, Amena","Sun, Kuei",,,,
PHYS,2125,105,4,15,4,3,,,1,,,,1,,2,,1,,1,"Sun, Kuei","Khan, Amena","Ali, Saif",,,
PHYS,2125,106,5,21,1,,1,,,,,,,,,,,,4,"Khan, Amena","Sun, Kuei","Panthi, Hari P",,,
PHYS,2125,107,7,19,4,,1,,,,,,,,1,,,,0,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,
PHYS,2125,108,3,21,2,,1,,,,,1,,,,,1,,3,"Khan, Amena","Sun, Kuei","Kamalakannan, Rajashree",,,
PHYS,2125,109,5,24,1,1,1,,,,1,,,,1,,,,0,"Sun, Kuei","Khan, Amena","Su, Guannan",,,
PHYS,2125,110,6,14,2,,1,,1,1,,1,,,2,,1,,2,"Khan, Amena","Sun, Kuei","Bangar, Esha",,,
PHYS,2125,111,3,19,2,2,,3,,,,,,1,2,,,,0,"Sun, Kuei","Khan, Amena","Mishra, Aditya K",,,
PHYS,2125,112,1,27,,,,,,,,1,,,1,,1,,0,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,
PHYS,2125,113,4,21,,1,1,2,1,1,,,,1,,,,,1,"Khan, Amena","Sun, Kuei","Sharon Felix, .",,,
PHYS,2125,114,3,18,1,2,2,1,,1,,1,,,1,1,,,2,"Sun, Kuei","Khan, Amena","Ali, Saif",,,
PHYS,2125,115,4,22,3,,1,,,,,,1,,,,,,1,"Khan, Amena","Sun, Kuei","Blangy, Corinne L",,,
PHYS,2125,116,4,18,4,1,1,,,,,,1,,,,1,,2,"Sun, Kuei","Khan, Amena","Kamalakannan, Rajashree",,,
PHYS,2125,117,1,17,3,2,2,,,2,2,,,,1,,,,2,"Sun, Kuei","Khan, Amena","Bangar, Esha",,,
PHYS,2125,118,3,15,4,2,1,,2,,1,,,,2,1,,,2,"Sun, Kuei","Khan, Amena",,,,
PHYS,2125,119,2,21,,2,,1,,,2,,,,1,,,,4,"Sun, Kuei","Khan, Amena","Panthi, Hari P",,,
PHYS,2125,120,3,17,3,2,2,1,,,,,,,1,,1,,3,"Sun, Kuei","Khan, Amena","Sharon Felix, .",,,
PHYS,2125,121,3,14,6,2,1,2,,,,,1,,2,,,,1,"Sun, Kuei","Khan, Amena","Zanders, Alan P",,,
PHYS,2125,122,6,22,,,1,,1,,,,,,1,,,,2,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,
PHYS,2125,123,2,23,2,1,,,,,,,,,,,,,5,"Khan, Amena","Sun, Kuei","Su, Guannan",,,
PHYS,2125,124,4,16,1,2,,2,,,2,,,,,1,1,,3,"Sun, Kuei","Khan, Amena","Padmanabhan, Monica",,,
PHYS,2125,601,5,16,,1,,2,1,1,1,,,,4,,,,2,"Sun, Kuei","Khan, Amena","Fernando, Bharana A",,,
PHYS,2125,602,4,20,,,1,2,1,,1,,,,2,,2,,0,"Khan, Amena","Sun, Kuei","Mishra, Aditya K",,,
PHYS,2125,603,6,14,1,,2,1,1,,1,,,1,1,1,,,4,"Sun, Kuei","Khan, Amena","Du, Mengxin",,,
PHYS,2125,604,1,20,1,,2,,1,1,1,,2,1,1,,,,3,"Sun, Kuei","Khan, Amena","Du, Mengxin",,,
PHYS,2126,101,28,2,3,,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,
PHYS,2126,102,10,13,3,3,,,2,,1,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,
PHYS,2126,103,12,8,5,1,,,1,,,1,,,3,,1,,1,"Saleh, Lamya","Macalevey, Paul J","Anable, Daniel",,,
PHYS,2126,104,15,10,3,2,1,,,,,,,,1,,,,1,"Saleh, Lamya","Macalevey, Paul J","Balagopal, Gokul",,,
PHYS,2126,105,19,5,4,2,,,,,,,,,2,,,,1,"Saleh, Lamya","Macalevey, Paul J","Dey, Soumyajit",,,
PHYS,2126,106,15,8,4,2,2,2,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Fluckey, Stephen P",,,
PHYS,2126,107,25,6,1,1,,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,
PHYS,2126,108,16,9,2,2,1,1,,,1,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Larsen, Cody",,,
PHYS,2126,109,7,12,4,3,,1,,1,2,,,,1,,,,2,"Saleh, Lamya","Macalevey, Paul J","Thomas, Matthew J",,,
PHYS,2126,110,13,8,2,6,1,,,,,,,,1,,,,1,"Saleh, Lamya","Macalevey, Paul J","McMullen, Reema",,,
PHYS,2126,111,11,10,5,3,,1,,,1,,1,,,1,,,0,"Saleh, Lamya","Macalevey, Paul J","Modumudi, Sai Madhav",,,
PHYS,2126,112,15,8,1,2,1,,,1,,,1,,,,,,4,"Saleh, Lamya","Macalevey, Paul J","Pan, Rui",,,
PHYS,2126,113,12,13,,2,,2,1,,,,,,1,1,,,1,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,
PHYS,2126,114,9,13,5,1,,1,1,2,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,
PHYS,2126,115,6,11,5,3,1,1,1,,1,,,,1,1,,,2,"Saleh, Lamya","Macalevey, Paul J","Schussler, Joshua A",,,
PHYS,2126,116,7,11,7,1,1,1,,,,,,,2,3,,,0,"Saleh, Lamya","Macalevey, Paul J","Singh, Devesh",,,
PHYS,2126,118,21,6,2,,,1,,,1,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Xie, Yunan",,,
PHYS,2126,119,19,7,4,1,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Zhang, Xurui",,,
PHYS,2126,120,9,10,6,4,,1,1,,,,,,1,,,,0,"Macalevey, Paul J","Saleh, Lamya","Mulhern, James O",,,
PHYS,2126,121,13,6,6,5,,,,,,,,,1,1,,,1,"Saleh, Lamya","Macalevey, Paul J","Qin, Zhiyang",,,
PHYS,2126,122,16,10,2,1,,1,1,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Anable, Daniel",,,
PHYS,2126,123,15,10,3,3,,1,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Balagopal, Gokul",,,
PHYS,2126,124,15,10,4,1,1,,,,,,,,1,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dey, Soumyajit",,,
PHYS,2126,125,12,19,1,,,,,,,,,,1,,,,0,"Saleh, Lamya","Macalevey, Paul J","Fluckey, Stephen P",,,
PHYS,2126,126,19,6,4,1,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,
PHYS,2126,127,23,5,,,2,,,,,1,,,1,,1,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,
PHYS,2126,128,20,7,1,3,,,,,1,,,,,1,,,0,"Saleh, Lamya","Macalevey, Paul J","Larsen, Cody",,,
PHYS,2126,129,8,11,5,2,1,,,,,1,,,,1,1,,1,"Macalevey, Paul J","Saleh, Lamya","Thomas, Matthew J",,,
PHYS,2126,130,15,10,2,2,1,,,,,,,,,,,,3,"Macalevey, Paul J","Saleh, Lamya","McMullen, Reema",,,
PHYS,2126,131,11,12,4,1,1,2,,,,,,1,1,,,,0,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,
PHYS,2126,132,13,13,2,2,,,,,1,,,,1,,,,1,"Macalevey, Paul J","Saleh, Lamya","Pan, Rui",,,
PHYS,2126,133,23,5,1,1,,,,,,,,,,,1,,2,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,
PHYS,2126,134,8,10,4,1,1,,1,1,,,,1,2,,,,3,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,
PHYS,2126,135,3,9,11,3,,2,2,,,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Schussler, Joshua A",,,
PHYS,2126,601,1,11,9,2,3,1,1,2,1,,,1,,1,,,0,"Macalevey, Paul J","Saleh, Lamya","Singh, Devesh",,,
PHYS,2126,602,14,7,3,,2,1,2,,,,,,1,,,,2,"Macalevey, Paul J","Saleh, Lamya","Xie, Yunan",,,
PHYS,2126,603,6,12,7,,4,,,1,,,,,2,,1,,0,"Macalevey, Paul J","Saleh, Lamya","Zhang, Xurui",,,
PHYS,2126,604,2,11,6,2,4,3,1,,1,,,,,1,,,2,"Macalevey, Paul J","Saleh, Lamya","Mulhern, James O",,,
PHYS,2126,605,11,11,3,2,1,,2,,1,,,,1,,,,1,"Macalevey, Paul J","Saleh, Lamya","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2303,001,8,5,7,5,1,3,2,,,,,,4,4,1,,5,"Khan, Amena","Kakani, Vivek M",,,,
PHYS,2325,001,89,46,20,25,21,13,9,12,8,1,2,,4,6,10,,16,"Ishak-Boushaki, Mustapha","Agashe, Anish N","Chinthak Murali, .",,,
PHYS,2325,002,31,40,31,30,21,36,6,8,10,7,5,,6,10,5,,27,"Lv, Bing","Iqbal, Mazhar",,,,
PHYS,2326,001,13,129,38,38,28,8,,4,,,,,1,15,,,5,"Lumata, Lloyd",,,,,
PHYS,2326,002,,156,41,22,21,9,,,,,,,3,2,1,,8,"Zhang, Fan","Xu, Tianyi",,,,
PHYS,2326,003,,99,,,61,,,27,,,6,,5,33,9,,18,"Glosser, Robert","Pedersen, Eske M","Zheng, Yangzi",,,
PHYS,2326,004,67,26,34,21,20,16,7,2,2,2,3,1,11,16,8,,16,"Saleh, Lamya","Marder, Andrew A",,,,
PHYS,3330,001,18,14,8,,2,,,1,,,,,2,1,,,3,"King, Lindsay J","Waczak, John",,,,
PHYS,3380,001,2,5,2,2,2,,,,1,,1,,2,3,,,3,"Anderson, Phillip C",,,,,
PHYS,3411,001,3,7,5,2,1,,,,,,,,,2,,,0,"Macalevey, Paul J","Aker, Adam",,,,
PHYS,3416,001,4,1,2,2,,3,4,4,,,2,,5,12,,,6,"Malko, Anton V","Zhou, Xiaohe",,,,
PHYS,4301,001,1,8,9,,1,3,1,,1,4,2,2,3,6,3,,5,"Gartstein, Yuri","Pedersen, Eske M",,,,
PHYS,4352,001,1,6,5,4,,4,2,,,,,,1,2,,,0,"Shi, Xiaoyan","Kakani, Vivek M",,,,
PHYS,4373,101,,17,,,,,,,,,,,,,,,0,"Slinker, Jason D","Wettasinghe, Ashan P",,,,
PHYS,5301,001,,10,1,,4,,,,,,,,,,,,0,"Macalevey, Paul J","Aker, Adam",,,,
PHYS,5311,001,,4,3,2,4,,,,,,,,,,,,0,"Kesden, Michael H","Solanki, Rahulkumar",,,,
PHYS,5315,001,,11,2,,,,,,,,,,,,,,0,"Lary, David J","Waczak, John","Talebi, Shawhin","Fernando, Bharana A",,
PHYS,5322,001,,2,4,3,9,,,2,,,,,,,,,0,"Kolodrubetz, Michael","Zhang, Yichao","Javed, Umar",,,
PHYS,6300,001,,10,,,2,,,2,,,,,,,,,2,"Izen, Joseph","Zhang, Yichao",,,,
PPOL,4314,002,5,21,8,5,5,2,3,,,,,,,,1,,0,"Boots, Denise P","Mutesi, Mireille",,,,
PPPE,6310,501,,2,6,5,4,2,,,,,,,1,,,,2,"Fass, Simon",,,,,
PPPE,6340,001,,11,2,,,,,,,,,,,,,,0,"Scotch, Richard",,,,,
PPPE,6352,501,,10,1,,3,,,1,,,,,,,,2,1,"Grover, William C",,,,,
PPPE,6365,001,,6,2,1,1,1,,1,,,,,,,,3,0,"Hicks, Donald",,,,,
PSCI,3303,001,10,29,13,7,17,2,,2,,1,,2,5,6,5,,1,"Gray, Thomas","Gutierrez Mannix, Carlos Daniel",,,,
PSCI,3310,001,8,10,6,4,2,1,,,,,,,3,2,,,1,"Rabbi, Md. Fazle",,,,,
PSCI,3325,001,4,6,6,6,9,12,8,10,4,,1,1,7,13,3,,4,"Lowry, Robert C","Stanaland, Leslie",,,,
PSCI,3328,001,3,25,14,13,11,5,2,,,,2,,3,4,1,,2,"Mueller, Grace B","Medhi, Kashmiri",,,,
PSCI,3364,001,9,5,7,5,6,2,1,,,,,,4,3,3,,1,"Parker, Misty D","Noe, Ricardo",,,,
PSCI,4314,001,3,9,9,2,10,3,,2,2,,,,2,2,1,,3,"Ho, Karl",,,,,
PSCI,4328,001,5,16,3,2,6,3,2,1,,,,,2,2,,,1,"Santoro, Lauren A","Eaton, John M",,,,
PSCI,4329,001,,23,18,17,30,10,4,3,1,,1,,2,3,,,3,"Peinhardt, Clint W","Akarte, Prajakti V",,,,
PSCI,4341,001,6,8,11,6,5,6,,1,2,,,,3,3,3,,1,"Miller, Banks","McCaskill, John R",,,,
PSCI,4344,001,3,6,5,2,7,5,4,5,1,,,,2,7,2,,4,"Brunell, Thomas","Oketch, Christine E",,,,
PSCI,4348,001,8,16,33,15,6,7,3,2,2,,,,2,6,1,,1,"Cordell, Rebecca","Maduforo, Kate E",,,,
PSCI,4370,HN1,,46,,,,1,,,,,,,,,,,0,"Chin, Michelle L","Harpham, Edward","Shipp, Rebecca","Kane, John","Ramanathan, Subhasri","Henry-Spires, Diedra"
PSCI,4372,HN1,,47,,,,,,,,,,,,,,,0,"Daly, John A","Chin, Michelle L",,,,
PSCI,4373,HN1,,47,,,1,,,,,,,,,,,,0,"Chin, Michelle L","Swerdlow, Joel L","Rushing, Joshua","Conrado, Aaron R",,
PSCI,4377,001,3,10,7,8,9,4,,,1,,,,1,,1,,2,"Stewart, Marianne","Eaton, John M",,,,
PSCI,4396,001,2,2,1,2,,1,,,1,,,,3,1,1,,1,"Hadley, Travis",,,,,
PSCI,4396,HN1,,16,3,,,,,,,,,,,,,,0,"Roetzel, Natalie J",,,,,
PSCI,4V66,501,24,,,,,,,,,,,,,,,,0,"Seagroves, Tony A",,,,,
PSCI,4V67,HN1,14,1,,,,,,,,,,,,,,,0,"Kirby, Barbara E",,,,,
PSCI,6302,501,,5,6,3,2,,,,,,,,1,,,,1,"D'Orazio, Vito",,,,,
PSCI,6319,001,,3,4,5,4,,,,,,,,1,,,,3,"Diehl, Paul",,,,,
PSCI,6331,501,,3,6,3,2,,,,,,,,,,,,0,"Gray, Thomas",,,,,
PSCI,6350,001,,3,2,1,3,,,,,,,,,,,,2,"Brandt, Patrick",,,,,
PSCI,6361,501,,10,1,,,,,1,,,,,,,,,1,"Cordell, Rebecca",,,,,
PSY,2301,001,,69,30,25,19,14,5,2,2,1,3,,3,21,,,4,"Sasson, Noah J","Monroe, Anthony J",,,,
PSY,2301,002,,100,27,19,13,8,1,2,4,3,2,,9,4,1,,4,"Ybarra, Regina K","Heinrich, Melissa D",,,,
PSY,2301,003,,64,27,13,5,6,3,1,3,,1,1,3,6,2,,4,"Brody, Salena M","Holmes, Melanie C",,,,
PSY,2301,004,,63,33,13,7,10,2,2,2,,1,,5,,,,1,"Brody, Salena M","Williams, Denise D",,,,
PSY,2301,HN1,15,7,3,,1,,,,,,,,,,,,0,"Gentsch, Joanna K",,,,,
PSY,2301,HN2,15,7,1,,,,,,,,,,,1,1,,0,"Devdas, Neetha R",,,,,
PSY,2314,001,2,41,28,16,8,8,4,4,1,,2,,3,,2,,2,"Atchison, Kristin J","Zhao, Yuguang",,,,
PSY,2317,001,1,5,2,4,4,2,,2,2,1,1,,4,4,3,,8,"Juhn, Nancy H","Zhang, Ziwei","Liu, Eleanor S",,,
