Subject,"Catalog Number",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
PA,3377,501,,3,,2,2,2,1,,,,,,,,,,,1,"Kreuze, Amanda","Chen, Meifang",,,,
PA,3379,001,9,1,,,2,,,,,,,,1,,,,,0,"Cline, Ravin R",,,,,
PA,3380,0W1,,27,,,4,,,5,,,,,4,,,,,3,"Rabbi, Md. Fazle",,,,,
PA,3382,001,12,5,,1,,1,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,4370,0W1,,16,4,2,2,,,1,,,,,1,,,,,0,"Stocks, Dhriti P",,,,,
PA,4386,0W1,14,11,10,6,3,2,,,1,,,,2,,,,,0,"Maxwell, Sarah P",,,,,
PA,6311,501,,13,,2,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,6313,501,,14,,,11,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,6320,0W1,,29,,,2,,,3,,,,,,,,,,0,"Sabharwal, Meghna","Oh, Seongdeok",,,,
PA,6321,001,,22,,,,,,,,,,,,,,,,1,"McCaskill, John R",,,,,
PA,6344,001,,15,,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,6344,002,,12,,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,
PA,6382,0W1,,27,2,2,3,1,,,,,,,,,,,,0,"Searing, Elizabeth","Kim, Youngrok","Rafi, Ahmed",,,
PA,6399,501,,11,,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,
PA,7320,501,,13,,,,,,,,,,,,,,,,1,"Battaglio, Randy P",,,,,
PA,7375,001,,10,6,3,1,,,,,,,,,,,,,0,"Searing, Elizabeth",,,,,
PHIL,1301,001,1,161,,6,77,,3,15,,1,10,,18,,,,,6,"Amato, Lawrence A","del Bosque, Isai","Williams, Sunshine A","Sampson, Eric","Bensinger, Justin F","Ghahari Kermani, Arash"
PHIL,1301,HN1,,12,5,5,1,,,1,,,,,,,,,,0,"Bambach, Charles",,,,,
PHIL,1305,001,,75,,5,39,,1,12,,,6,,20,,,,,2,"Amato, Lawrence A","Fields, Kollin E","Turner, Joey A","Brown, Derek W",,
PHIL,1306,001,9,34,10,5,4,2,3,1,,1,,,3,,,,,1,"Ren, Songyao","Almroani, Nouf Mfdhi H",,,,
PHIL,2303,501,12,6,3,5,5,1,2,8,6,,3,3,14,,,,,6,"Escalante, Elizabeth R",,,,,
PHIL,2316,001,,21,,3,10,,1,4,,,,,,,,,,1,"Amato, Lawrence A",,,,,
PHIL,3321,001,,7,1,4,6,,1,,,,,,,,,,,0,"Bambach, Charles",,,,,
PHIL,3328,501,7,3,2,,,,,,,,,,,,,,,0,"Brogden, Jason",,,,,
PHIL,3338,001,1,3,4,5,1,,1,,,,,,,,,,,0,"Brewer, Kenneth L",,,,,
PHIL,4325,001,14,9,,,2,,,,,,,,2,,,,,1,"Amato, Lawrence A",,,,,
PHIL,4326,501,5,1,5,2,1,3,,2,,,,,2,,,,,1,"Brown, Matthew",,,,,
PHIL,6322,001,,6,2,,,1,,1,,,,,,,,,,1,"Bambach, Charles",,,,,
PHYS,1100,001,,,,,,,,,,,,,,,45,,,0,"Velten, Josef A",,,,,
PHYS,1301,001,16,16,16,12,12,13,9,7,7,1,2,2,8,,,,,7,"Penev, Kaloyan","Romero, Angel E",,,,
PHYS,1301,501,13,20,27,19,11,12,6,13,3,,1,1,3,,,,,14,"Du, Shengwang","Lai, Xuanying",,,,
PHYS,1302,001,7,10,3,5,7,3,8,13,6,5,6,4,2,,,,,7,"Lee, Mark","Mahmud, Mohammad M",,,,
PHYS,1302,002,9,33,15,13,18,11,8,12,5,3,4,2,3,,,,,3,"Sun, Kuei","Mahmud, Mohammad M",,,,
PHYS,2125,101,4,14,1,6,1,1,,1,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Aker, Adam",,,
PHYS,2125,102,3,14,3,2,,,1,1,1,,,1,4,,,,,0,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,
PHYS,2125,103,4,18,2,1,2,,,,1,,,,,,,,,2,"Sun, Kuei","Khan, Amena",Tamanjyot,,,
PHYS,2125,104,5,16,1,1,,,,,,,,,,,,,,5,"Khan, Amena","Sun, Kuei","Azhiri, Reza B",,,
PHYS,2125,105,2,12,5,3,1,,2,,,,,,1,,,,,2,"Sun, Kuei","Khan, Amena","Feizi, Wirya",,,
PHYS,2125,106,1,15,6,2,1,,,,,,,,1,,,,,1,"Khan, Amena","Sun, Kuei","Zhao, Kehui",,,
PHYS,2125,107,2,18,3,1,,2,,,,,,,1,,,,,3,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,
PHYS,2125,108,5,9,3,2,,,2,1,,1,,,3,,,,,1,"Khan, Amena","Sun, Kuei","Iqbal, Mazhar",,,
PHYS,2125,109,2,12,4,3,1,2,,1,1,,,,3,,,,,1,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,
PHYS,2125,110,6,8,3,1,,,,,,,,,1,,,,,1,"Khan, Amena","Sun, Kuei","Sharon Felix, .",,,
PHYS,2125,111,3,13,1,4,4,,,,,,1,,2,,,,,1,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,
PHYS,2125,112,2,5,4,1,,2,1,1,1,,1,,3,,,,,4,"Sun, Kuei","Khan, Amena","Jafarzadeh, Seyed Javad",,,
PHYS,2125,113,3,9,3,2,2,1,,1,,1,1,,2,,,,,4,"Khan, Amena","Sun, Kuei","Jafarzadeh, Seyed Javad",,,
PHYS,2125,115,3,11,4,3,1,,1,,3,,,,1,,,,,2,"Khan, Amena","Sun, Kuei","Mitchell, George A",,,
PHYS,2125,116,4,15,6,,1,2,,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,
PHYS,2125,117,3,9,2,2,1,,3,,,,,1,5,,,,,4,"Sun, Kuei","Khan, Amena","Mulhern, James O",,,
PHYS,2125,118,4,13,1,4,3,1,,,,,,,,,,,,2,"Sun, Kuei","Khan, Amena","Feizi, Wirya",,,
PHYS,2125,119,3,8,5,4,3,1,1,,1,1,,,2,,,,,1,"Sun, Kuei","Khan, Amena","Mulhern, James O",,,
PHYS,2125,120,1,13,5,3,,1,1,,,,,,1,,,,,2,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,
PHYS,2125,121,2,14,1,,1,,2,,,,,,2,,,,,1,"Sun, Kuei","Khan, Amena","Aker, Adam",,,
PHYS,2125,122,3,15,7,2,1,,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,
PHYS,2125,123,5,12,1,4,1,1,1,,,,,,2,,,,,2,"Khan, Amena","Sun, Kuei","Zhao, Kehui",,,
PHYS,2125,124,2,12,5,2,2,1,1,1,,,1,1,,,,,,2,"Sun, Kuei","Khan, Amena",Tamanjyot,,,
PHYS,2125,126,1,,5,,2,1,,1,,,,1,1,,,,,0,"Khan, Amena","Sun, Kuei",,,,
PHYS,2125,601,3,13,1,2,1,1,,,,,,,1,,,,,2,"Sun, Kuei","Khan, Amena",,,,
PHYS,2125,602,1,4,4,2,2,1,1,,2,,,2,5,,,,,0,"Khan, Amena","Sun, Kuei","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2125,605,5,5,4,6,2,,2,1,,1,,,1,,,,,1,"Khan, Amena","Sun, Kuei","Kondusamy, Aswin Lakshmi Narayanan",,,
PHYS,2126,101,5,10,8,3,2,2,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dowarah, Sasanka",,,
PHYS,2126,102,17,8,1,3,,,,,,,,1,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Patra, Rittik",,,
PHYS,2126,103,8,7,5,4,3,2,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Larsen, Cody",,,
PHYS,2126,104,13,6,7,,2,,,,,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,
PHYS,2126,105,10,8,2,2,1,,,1,1,,,,2,,,,,3,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,
PHYS,2126,106,14,11,,,1,,,,,,,,2,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Seifi, Melodee O",,,
PHYS,2126,107,12,13,1,,2,,1,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Gibbons, Stasio M",,,
PHYS,2126,108,2,12,6,4,2,,,,,1,,1,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Larsen, Cody",,,
PHYS,2126,109,5,7,4,2,4,,1,,2,,,,1,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Anable, Daniel",,,
PHYS,2126,110,13,4,2,1,3,1,1,1,,,1,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,
PHYS,2126,111,22,6,,,,,,,,,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Khan, Junaid Saif",,,
PHYS,2126,112,8,15,5,1,,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Shrestha, Samyak",,,
PHYS,2126,113,5,12,9,1,1,,1,,,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Holliday, Randall L",,,
PHYS,2126,114,10,8,7,,1,,,,,,,1,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Bera, Avijit",,,
PHYS,2126,115,5,13,3,3,,1,1,,,,,,1,,,,,3,"Saleh, Lamya","Macalevey, Paul J","Shrestha, Samyak",,,
PHYS,2126,116,10,5,4,5,2,,1,1,,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Anable, Daniel",,,
PHYS,2126,117,2,12,5,1,1,3,3,,,,,1,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Modumudi, Sai Madhav",,,
PHYS,2126,118,19,6,2,1,1,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Seifi, Melodee O",,,
PHYS,2126,119,5,7,3,3,2,1,1,1,2,1,,,2,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,
PHYS,2126,120,2,10,10,6,1,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Dowarah, Sasanka",,,
PHYS,2126,121,11,11,3,1,1,,,,1,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ameh, Emmanuel O",,,
PHYS,2126,122,20,8,,1,,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Khan, Junaid Saif",,,
PHYS,2126,123,22,3,3,,1,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Dongre, Ninad Kailas",,,
PHYS,2126,124,10,6,2,4,1,1,1,,1,,,,4,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Modumudi, Sai Madhav",,,
PHYS,2126,125,11,8,2,2,1,2,,1,2,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Chinthak Murali, .",,,
PHYS,2126,126,11,8,3,3,,2,1,,1,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,
PHYS,2126,127,11,11,1,2,,1,,,,1,,,3,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,
PHYS,2126,128,3,13,1,2,5,1,2,,,1,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Bera, Avijit",,,
PHYS,2126,130,7,7,3,3,2,1,2,,,,1,1,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,
PHYS,2126,131,19,4,,2,,,,,,1,,1,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dongre, Ninad Kailas",,,
PHYS,2126,132,16,10,1,1,1,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Gibbons, Stasio M",,,
PHYS,2126,133,12,10,3,,,1,,,1,,,,3,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Patra, Rittik",,,
PHYS,2126,134,9,14,2,3,,,,,,,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Ameh, Emmanuel O",,,
PHYS,2126,601,2,4,2,1,2,2,1,,,2,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Holliday, Randall L",,,
PHYS,2126,602,1,3,5,4,6,2,1,,,1,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Singh, Devesh",,,
PHYS,2126,603,3,3,1,1,1,,2,,1,,,1,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Chinthak Murali, .",,,
PHYS,2126,604,1,7,2,1,,,2,1,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,
PHYS,2126,605,1,3,3,,,,1,,,,,1,4,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Gogoi, Antareep",,,
PHYS,2126,606,5,2,2,6,2,3,,,1,1,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Singh, Devesh",,,
PHYS,2126,607,3,10,5,1,2,2,1,,,3,1,,2,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Gogoi, Antareep",,,
PHYS,2303,001,4,5,8,10,2,5,,3,,2,,,1,,,,,1,"Khan, Amena","Zanders, Alan P",,,,
PHYS,2325,001,65,48,25,34,22,10,20,15,7,3,7,,13,,,,,18,"Ishak-Boushaki, Mustapha","Agashe, Anish N","Sooriyaarachchi, Vinu K",,,
PHYS,2325,002,33,28,9,27,27,15,7,12,10,7,10,,19,,,,,14,"Lv, Bing","Dhale, Nikhil Uday","Slinker, Jason D",,,
PHYS,2326,001,9,121,35,29,54,20,,4,,,1,,1,,,,,5,"Lumata, Lloyd","Asaadzade, Asiye",,,,
PHYS,2326,002,,109,,,45,,,69,,,18,,10,,,,,18,"Glosser, Robert","McMullen, Reema",,,,
PHYS,2326,003,11,35,19,13,31,6,10,14,3,2,7,,11,,,,,6,"Velten, Josef A","Bowler, Melanie H",,,,
PHYS,2326,004,5,10,26,26,18,22,19,13,11,9,9,3,14,,,,,10,"Saleh, Lamya","Du, Mengxin",,,,
PHYS,3330,001,5,12,,2,1,,1,,,1,,,1,,,,,1,"King, Lindsay J","Sharon Felix, .",,,,
PHYS,3330,002,,4,3,1,3,,,,4,,,,3,,,,,0,"Da Silveira Rodrigues, Fabiano","Talebi, Shawhin",,,,
PHYS,3380,001,2,8,1,4,4,2,2,2,4,2,,1,5,,,,,2,"Anderson, Phillip C",,,,,
PHYS,3411,001,2,1,3,3,4,3,1,1,,,,,,,,,,2,"Macalevey, Paul J","Xie, Yunan",,,,
PHYS,3416,0W1,3,3,2,5,4,3,,10,,,2,,9,,,,,2,"Malko, Anton V","Zhou, Xiaohe",,,,
PHYS,4301,001,1,9,8,3,1,1,3,4,3,1,2,2,5,,,,,4,"Gartstein, Yuri","Marder, Andrew A",,,,
PHYS,4352,001,2,3,5,7,4,,1,,,,,1,1,,,,,0,"Shi, Xiaoyan","Kakani, Vivek M",,,,
PHYS,4373,101,,9,,,3,,,,,,,,,,,,,0,"Slinker, Jason D",,,,,
PHYS,4V11,002,1,5,2,3,2,,,,,,,,,,,,,0,"Zhang, Chuanwei","Zanders, Alan P",,,,
PHYS,5301,001,,11,2,7,1,,,,,,,,,,,,,0,"Macalevey, Paul J","Xie, Yunan",,,,
PHYS,5311,001,,6,3,4,6,,,1,,,,,,,,,,0,"Kesden, Michael H","Schussler, Joshua A",,,,
PHYS,5315,001,,16,,,,,,,,,,,,,,,,0,"Lary, David J",,,,,
PHYS,5322,001,,3,2,2,5,,,,,,,,,,,,,0,"Kolodrubetz, Michael","Hathurusinghe Dewage, Prabuddha Madusanka",,,,
PHYS,6300,0H1,,10,,,6,,,1,,,,,,,,,,0,"Izen, Joseph","Schussler, Joshua A",,,,
PPOL,4301,001,1,,3,1,1,1,2,,,,,,,,,,,2,"Miller, Banks","Dzanie, Raphael K",,,,
PPOL,4396,002,4,17,2,1,2,,,,,,,,,,,,,0,"Boots, Denise P","Maduforo, Kate E",,,,
PPPE,6301,001,,8,6,,,,,,,,,,,,,,,0,"Pinson, Lauren",,,,,
PPPE,6310,501,,3,2,7,8,5,,,,,,,,,,,,1,"Fass, Simon",,,,,
PPPE,6352,501,,7,1,,3,,,,,,,,,,,,,0,"Grover, William C",,,,,
PSCI,3303,001,10,15,19,10,9,3,,,,,,2,3,,,,,0,"Gutierrez Mannix, Carlos Daniel","Shin, Hanna",,,,
PSCI,3310,001,17,16,3,,,4,1,,,,,,,,,,,1,"McCaskill, John R",,,,,
PSCI,3325,001,3,11,11,9,13,12,6,12,,,,,7,,,,,3,"Lowry, Robert C","Mueller, Grace B","Lee, Moonsoo",,,
PSCI,3351,001,,27,10,6,14,2,3,7,3,,2,,,,,,,1,"Cheruvu, Sivaram","Minoura, Haruna",,,,
PSCI,3353,001,26,9,10,5,,1,1,1,,,,,2,,,,,5,"Parker, Misty D","Hollis, Camron",,,,
PSCI,4301,001,5,6,8,4,5,7,4,3,4,,4,,3,,,,,3,"Miller, Banks","Dzanie, Raphael K",,,,
PSCI,4306,0W1,1,4,8,12,6,7,2,,3,2,1,,10,,,,,4,"Stewart, Marianne","Elmore, Naela",,,,
PSCI,4314,001,,5,6,4,6,4,,1,,,,,2,,,,,0,"Ho, Karl",,,,,
PSCI,4320,001,,34,14,4,8,3,,,1,1,1,,3,,,,,0,"Eaton, John M","Widner, Katie",,,,
PSCI,4329,001,,5,17,19,20,12,7,7,1,,1,,5,,,,,2,"Peinhardt, Clint W","Noe, Ricardo",,,,
PSCI,4357,001,13,9,7,5,1,1,,,1,,,,,,,,,1,"Cordell, Rebecca","Larsen, Rebecca",,,,
PSCI,4370,HN1,,45,2,1,,,,,,,,,,,,,,0,"Chin, Michelle L","Harpham, Edward","Shipp, Rebecca","Badu-Nimako, Yvette","Snead, Adrian","Piazza, John"
PSCI,4372,HN1,,48,,,,,,,,,,,,,,,,0,"Daly, John A","Chin, Michelle L",,,,
PSCI,4373,HN1,,48,,,,,,,,,,,,,,,,0,"Swerdlow, Joel L","Chin, Michelle L","Conrado, Aaron R","Shafqat, Sahar","Mbyirukira, Shema","Burnett, Gregory"
PSCI,4396,001,,10,12,12,8,2,7,4,1,,3,,5,,,,,1,"D'Orazio, Vito","Meher, Shreyas R",,,,
PSCI,4396,HN1,2,15,1,1,,,,,,,,,,,,,,0,"Roetzel, Natalie J",,,,,
PSCI,4V66,501,19,2,,,,,,,,,,,,,,,,1,"Seagroves, Tony A",,,,,
PSCI,4V67,HN1,14,,,,,,,,,,,,,,,,,0,"Kirby, Barbara E",,,,,
PSCI,6303,501,,19,3,3,4,1,,,,,,,,,,,,5,"Sobolev, Anton",,,,,
PSCI,6311,001,,10,8,3,,,,,,,,,,,,,,1,"Miller, Banks",,,,,
PSCI,6315,501,,8,7,4,1,,,,,,,,,,,,,0,"Howe, Nate",,,,,
PSCI,6316,001,,7,6,2,3,,,,,,,,,,,,,0,"Peinhardt, Clint W",,,,,
PSCI,6339,001,,5,5,3,,,,,,,,,,,,,,0,"Brunell, Thomas",,,,,
PSY,2301,002,21,35,20,14,14,3,6,2,1,,1,1,4,,,,,8,"Ybarra, Regina K","Monroe, Anthony J",,,,
PSY,2301,003,,70,17,13,10,5,2,2,3,,1,,3,,,,,3,"Brody, Salena M","Mizener, Brendon J",,,,
PSY,2301,0W1,,55,27,16,9,8,12,3,7,4,1,2,1,,,,,2,"Brody, Salena M","De La Cerda, Callie B",,,,
PSY,2301,0W2,,44,17,18,12,13,8,4,,4,1,2,7,,,,,0,"Sasson, Noah J","Wong, Galston K",,,,
PSY,2301,HN1,13,11,1,,,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,
PSY,2301,HW1,15,7,,1,,,,1,,,,,1,,,,,0,"Gentsch, Joanna K",,,,,
PSY,2314,001,15,17,19,9,18,8,5,3,2,1,,3,3,,,,,2,"Atchison, Kristin J","Govindaraj, Sharnya",,,,
PSY,2317,002,4,22,7,7,11,5,4,2,,1,1,2,4,,,,,1,"Schwark, Gayle","Liu, Eleanor S","Austin, Kathryn A","Behboudi, Mohammad Hossein",,
PSY,2317,0W1,27,17,10,8,9,2,3,3,1,1,,,5,,,,,1,"Schwark, Gayle","Austin, Kathryn A","Liu, Eleanor S","Behboudi, Mohammad Hossein",,
PSY,2364,001,5,3,7,15,12,8,6,8,5,4,,1,6,,,,,3,"Assmann, Peter","Pattisapu, Candice N",,,,
PSY,3100,0H1,5,6,1,,,,,,,,,,,,,,,0,"Choate, Michael J",,,,,
PSY,3310,0W1,,256,1,3,34,,,9,,,,2,5,,,,,2,"Touchstone, Emily W","Camacho, Natalia S",,,,
PSY,3310,501,2,35,20,4,8,11,4,5,2,2,,,5,,,,,3,"Bonner, Deborah L","Padilla Cardoso, Mayra A",,,,
PSY,3322,0W1,2,42,1,1,17,1,,2,,,2,,,,,,,0,"Small, Trillion N",,,,,
PSY,3331,001,,79,7,5,9,8,2,5,5,,,,6,,,,,2,"Huxtable-Jester, Karen J","Lilly, Hsien",,,,
PSY,3331,0W1,19,20,19,11,18,6,8,7,2,2,1,5,3,,,,,7,"Park, Bo Kyung","Hsieh, Uan-Luen",,,,
PSY,3331,0W2,56,51,1,9,4,2,2,,,2,,1,,,,,,2,"Shirvani, Forouz","Millward, Kennedy A",,,,
PSY,3332,001,,17,9,1,10,4,3,4,,1,2,,6,,,,,3,"Holub, Shayla C","Heinrich, Melissa D",,,,
PSY,3336,001,1,4,3,3,3,,2,,1,2,1,,2,,,,,1,"Atchison, Kristin J",,,,,
PSY,3339,001,,48,10,5,11,1,2,5,1,,,,12,,,,,2,"Huxtable-Jester, Karen J","Sudheesh, Athul",,,,
PSY,3342,0W1,,42,,,4,,,1,,,,,,,,,,0,"Bonner, Deborah L","Hafiz, Mariam",,,,
PSY,3350,001,,11,,,6,1,,,,,,,,,,,,1,"Ulatowska, Hanna K",,,,,
PSY,3360,501,5,24,6,13,36,4,10,15,4,,,4,2,,,,,3,"Dowling, Walter J","Gryder, Kieth",,,,
PSY,3361,001,34,32,6,5,18,3,7,8,2,,3,,,,,,,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,
PSY,3361,0W1,11,9,12,10,3,2,,5,2,2,,1,9,,,,,2,"Seaman, Kendra L","Garza, Christopher R",,,,
PSY,3362,001,,15,,1,21,,,5,,,1,,3,,,,,0,"Mills, Candice M","Wu, Dennis",,,,
PSY,3392,001,49,15,9,4,4,3,1,1,,,,,2,,,,,0,"Grant, Meridith G","Skolasinska, Paulina A",,,,
PSY,3392,002,17,30,5,6,2,1,3,1,,,,,2,,,,,3,"Lockhart, Jessica M","Alghamdi, Saad A",,,,
PSY,3392,0W1,53,12,2,2,1,,1,,,,,,,,,,,0,"Grant, Meridith G","Holmes, Melanie C",,,,
PSY,3393,001,8,11,1,3,,,,,,,,,,,,,,0,"Schwark, Gayle","Sherard, Glenn H",,,,
PSY,3393,002,,3,,2,4,,,3,5,,2,,2,,,,,0,"Dowling, Walter J","Moon, Da Yeoun",,,,
PSY,3393,005,16,2,3,,,1,1,1,,,,,,,,,,0,"Schwark, Gayle","Kim, Hyun-Woong",,,,
PSY,3393,006,2,6,4,6,,1,1,,,,,,2,,,,,0,"Ybarra, Regina K","Edwards, Dalton J",,,,
PSY,3393,0H1,,1,5,2,3,4,1,,,,,,2,,,,,0,"Drew, Linda M","Lundie, Michael J",,,,
PSY,3393,0W1,5,5,11,10,,1,,,,,,,,,,,,0,"Shirvani, Forouz","Platt, Kristen N",,,,
PSY,3393,501,,14,1,,,,,,,,,,3,,,,,3,"Tillman, Gail D","Nguyen, Linh Thi D",,,,
PSY,4320,001,14,19,2,1,1,1,,1,,,1,,1,,,,,0,"Krawczyk, Daniel C",,,,,
PSY,4323,001,2,5,8,3,8,2,3,2,6,3,,1,1,,,,,3,"Park, Jiyoung",,,,,
PSY,4324,001,,10,8,1,4,2,1,1,1,1,,,,,,,,1,"Brody, Salena M",,,,,
PSY,4328,001,3,7,6,9,7,5,7,8,2,2,2,2,7,,,,,3,"Kane, Heidi S","Rakic, Jelena",,,,
PSY,4331,001,22,17,6,7,21,5,3,2,4,2,,,2,,,,,4,"Poucher, Jesse W",,,,,
PSY,4343,001,22,27,12,10,7,8,2,1,,2,1,,3,,,,,0,"Ybarra, Regina K","Taylor, Mackenzie B",,,,
PSY,4343,0W1,72,76,15,13,11,4,7,4,3,2,2,,9,,,,,2,"Ybarra, Regina K","Jones, Desiree",,,,
PSY,4343,0W2,,16,19,10,16,14,10,19,5,4,6,4,3,,,,,4,"Pinkham, Amy E","DeBrabander, Kilee M",,,,
PSY,4343,HN1,9,11,5,,,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,
PSY,4346,0W1,75,40,11,9,2,1,2,1,2,,,,1,,,,,5,"Gentsch, Joanna K","Wilder, Siri",,,,
PSY,4352,0H1,6,10,10,4,4,6,,,,1,,2,1,,,,,1,"Drew, Linda M",,,,,
PSY,4359,501,,8,,,5,,,3,,,,,1,,,,,1,"Rypma, Bart P","Abdelkarim, Dema H",,,,
PSY,4365,501,8,15,6,5,7,1,,2,,,,,2,,,,,1,"Raman, Rachna",,,,,
PSY,4377,001,2,16,3,1,,,,,,,,,,,,,,0,"Stilwell, John Q",,,,,
PSY,4386,001,6,9,5,4,2,,,,,,,,3,,,,,1,"Basak, Chandramallika",,,,,
PSY,4V90,001,3,8,3,1,3,,,1,,,,,1,,,,,0,"Kent, Jerillyn",,,,,
PSY,4V90,0H1,,19,,,1,,,1,,,,,2,,,,,1,"Grant, Meridith G",,,,,
PSYC,6312,001,,6,,,2,,2,,,,,,1,,,,,0,"Atchison, Kristin J","Zhang, Ziwei",,,,
REAL,3305,001,1,1,,,7,,,4,,,2,,3,,,,,0,"Guttery, Randall","Huang, Zhuowei",,,,
REAL,3305,002,,4,1,,5,1,,5,,,4,1,2,,,,,2,"Guttery, Randall","Huang, Zhuowei",,,,
REAL,3305,502,,,,,4,1,,1,,,2,,2,,,,,1,"Guttery, Randall","Huang, Zhuowei",,,,
REAL,4321,501,,1,,2,8,,,3,,1,,,,,,,,0,"Hedgecock, Blake M",,,,,
REAL,4328,501,,1,,,10,,,2,,,1,,,,,,,1,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,
REAL,6321,5H1,,4,2,,6,,,1,,,,,,,,,,0,"Guttery, Randall","Huang, Zhuowei",,,,
RELS,1325,001,,5,,,9,,,1,,,1,,,,,,,0,"Amato, Lawrence A","Fields, Kollin E","Turner, Joey A","Brown, Derek W",,
RELS,2314,001,3,10,,1,5,,,,,,,,,,,,,0,"Anjum, Zafar",,,,,
RHET,1302,001,4,11,2,1,,,,,,,,,1,,,,,0,"Hasan, Syeda Nadia",,,,,
RHET,1302,002,3,3,6,1,2,1,1,,1,,,,1,,,,,0,"Aday, Isaac J",,,,,
RHET,1302,003,1,8,2,4,3,,1,,,,,,,,,,,0,"Aljararwa, Rasha",,,,,
RHET,1302,004,4,8,3,,,,,,,,,,3,,,,,1,"Hasan, Syeda Nadia",,,,,
RHET,1302,005,2,5,4,2,,2,,,,,,,2,,,,,1,"Boussouga, Imane",,,,,
RHET,1302,006,,8,4,1,2,1,,,,,,,2,,,,,1,"Aljararwa, Rasha",,,,,
RHET,1302,007,,2,,1,1,2,2,3,,2,,,5,,,,,0,"Yu, Katherine",,,,,
RHET,1302,008,1,,5,3,3,1,4,,1,,,,,,,,,1,"Cox, Gavin L",,,,,
RHET,1302,009,7,3,2,2,,,1,,,1,,,2,,,,,1,"Alem, Hosanna G",,,,,
RHET,1302,010,2,4,2,2,1,,1,2,2,,,1,2,,,,,0,"Brandow, Carmon",,,,,
